Utility Characteristics,,,,IEEE Standard,,,,,,,,,Other Standard,,,,,,,,
Data Year,Utility Number,Utility Name,State,SAIDI With MED,SAIDI Without MED,SAIDI With MED Minus LOS,SAIFI With MED,SAIFI Without MED,SAIFI With MED Minus LOS,Number of Customers,Highest Dist. Voltage,Outages Recorded Automatically,SAIDI With MED,SAIDI Without MED,SAIFI With MED,SAIFI Without MED,Number of Customers,Inactive Accounts Included,Momentary Interruptions,Highest Dist. Voltage,Outages Recorded Automatically
2014,4068,City of Columbus - (MS),MS,.,.,.,.,.,.,.,.,,.,.,1.056,.,"13,000",N,,13.0,N
2014,4073,City of Columbus - (WI),WI,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,4110,Commonwealth Edison Co,IL,205.000,74.000,205.000,1.050,0.870,1.050,"3,831,214",34.0,Y,.,.,.,.,.,,,.,
2014,4117,Community Electric Coop,VA,224.800,205.500,123.200,1.404,1.294,0.804,"11,031",34.5,Y,.,.,.,.,.,,,.,
2014,4146,Concho Valley Elec Coop Inc,TX,14.090,8.030,10.200,3.570,3.080,2.470,"13,730",24.9,Y,.,.,.,.,.,,,.,
2014,4150,City of Concord - (NC),NC,88.000,30.000,30.000,1.219,0.671,0.671,"28,935",13.0,N,.,.,.,.,.,,,.,
2014,4153,"Concordia Electric Coop, Inc",LA,.,.,.,.,.,.,.,.,,.,.,.,.,.,N,,.,N
2014,4176,Connecticut Light & Power Co,CT,93.670,93.670,93.570,0.760,0.760,0.760,"1,248,364",34.5,Y,.,.,.,.,.,,,.,
2014,4226,Consolidated Edison Co-NY Inc,NY,.,.,.,.,.,.,.,.,,21.000,19.000,0.111,0.107,"3,362,187",N,F,33.0,Y
2014,4237,Consolidated Electric Coop,MO,129.810,72.850,123.500,1.720,1.510,0.690,"7,856",12.5,N,.,.,.,.,.,,,.,
2014,4254,Consumers Energy Co,MI,376.600,168.400,375.300,1.102,0.914,1.088,"1,787,497",14.4,Y,.,.,.,.,.,,,.,
2014,4262,Cooke County Elec Coop Assn,TX,.,.,.,.,.,.,.,.,,178.000,.,1.170,.,"18,112",N,,7.2,Y
2014,4265,Continental Divide El Coop Inc,NM,.,.,.,.,.,.,.,.,,221.000,80.000,.,.,"18,278",N,F,25.0,N
2014,4280,Conway Corporation,AR,92.409,92.409,.,1.016,1.016,.,"29,752",13.8,N,.,.,.,.,.,,,.,
2014,4294,City of Cookeville - (TN),TN,.,.,.,.,.,.,.,.,,.,.,.,.,.,,L,.,
2014,4317,"Coos-Curry Electric Coop, Inc",OR,241.740,123.530,121.410,1.750,1.200,1.750,"17,840",24.9,N,.,.,.,.,.,,,.,
2014,4362,Corn Belt Energy Corporation,IL,373.700,335.900,203.300,2.390,2.300,1.050,"35,296",69.0,Y,.,.,.,.,.,,,.,
2014,4373,Cornhusker Public Power Dist,NE,.,.,.,.,.,.,.,.,,76.000,36.000,.,.,"9,773",N,O,12.5,N
2014,4401,"Cotton Electric Coop, Inc",OK,244.000,186.070,161.200,2.420,2.050,1.590,"21,288",14.4,N,.,.,.,.,.,,,.,
2014,4430,"Covington Electric Coop, Inc",AL,78.186,69.258,73.510,1.420,1.380,0.925,"22,739",25.0,Y,.,.,.,.,.,,,.,
2014,4432,Coweta-Fayette El Member Corp,GA,266.260,107.410,224.280,2.370,1.490,1.670,"76,703",25.0,N,.,.,.,.,.,,,.,
2014,4437,City of Covington - (TN),TN,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,4442,PUD No 1 of Cowlitz County,WA,.,.,.,.,.,.,.,.,,.,92.000,.,0.820,"49,330",,F,12.5,N
2014,4471,Craig-Botetourt Electric Coop,VA,520.590,361.570,.,2.810,2.590,.,"6,590",.,N,.,.,.,.,.,,,.,
2014,4471,Craig-Botetourt Electric Coop,WV,897.350,314.230,.,2.780,1.760,.,478,.,,.,.,.,.,.,,,.,
2014,4508,"Crawfordsville Elec, Lgt & Pwr",IN,.,.,.,.,.,.,.,.,,13.000,13.000,0.230,0.230,"9,844",N,F,13.8,N
2014,4509,Craighead Electric Coop Corp,AR,.,.,.,.,.,.,.,.,,293.000,285.000,2.092,1.820,"29,342",N,F,34.5,N
2014,4524,"Crawford Electric Coop, Inc",MO,213.400,213.400,189.000,1.421,1.421,1.250,"19,548",25.0,Y,.,.,.,.,.,,,.,
2014,4577,Crow Wing Cooperative Power & Light Comp,MN,223.950,54.640,162.910,1.042,0.643,0.777,"41,942",15.0,Y,.,.,.,.,.,,,.,
2014,4604,City of Crystal Falls,MI,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,4607,City of Cuba City,WI,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,4617,Cullman Power Board,AL,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,4618,"Cullman Electric Coop, Inc",AL,"1,044.510",377.510,"1,044.510",4.168,2.904,4.168,"42,266",46.0,Y,.,.,.,.,.,,,.,
2014,4622,"Cumberland Valley Electric, Inc.",KY,187.780,137.089,181.872,1.642,1.552,1.536,"23,736",25.0,Y,.,.,.,.,.,,,.,
2014,4624,Cumberland Elec Member Corp,TN,.,.,.,.,.,.,.,.,,229.000,.,2.300,.,"90,360",N,,25.0,Y
2014,4675,Cuivre River Electric Coop Inc,MO,1.767,1.767,0.000,0.928,0.000,0.000,"61,057",24.9,Y,.,.,.,.,.,,,.,
2014,4683,City of Cuyahoga Falls - (OH),OH,2.270,2.270,2.270,0.024,0.024,0.024,"24,854",23.0,N,2.000,2.000,0.024,0.024,"24,854",N,F,23.0,N
2014,4704,"DS&O Electric Cooperative, Inc.",KS,.,.,.,.,.,.,.,.,,10.000,8.000,0.100,0.100,"8,379",N,F,12.5,N
2014,4717,Dakota Valley Elec Coop Inc,ND,151.000,119.800,106.700,1.500,1.440,0.719,"6,378",25.0,Y,.,.,.,.,.,,,.,
2014,4720,Dakota Energy Coop Inc,SD,.,.,.,.,.,.,.,.,N,.,.,.,.,.,,,.,
2014,4794,City of Danville - (VA),VA,1.000,0.000,1.000,1.200,0.000,1.200,"48,241",12.4,N,.,.,.,.,.,,,.,
2014,4836,City of David City,NE,.,.,.,.,.,.,.,.,N,.,.,.,.,.,,,.,
2014,4848,Daviess Martin County R E M C,IN,.,.,.,.,.,.,.,.,,401.000,234.000,1.744,1.736,"8,011",N,F,12.8,N
2014,4911,Dawson Power District,NE,257.600,149.000,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,4920,City of Dayton - (TN),TN,.,.,.,.,.,.,.,.,,.,.,.,.,.,,T,.,
2014,4922,Dayton Power & Light Co,OH,127.550,108.900,118.310,0.964,0.923,0.859,"574,993",12.0,N,.,.,.,.,.,,,.,
2014,4939,"Deaf Smith Electric Coop, Inc",TX,150.800,138.300,107.900,1.600,1.400,0.900,"14,235",14.4,Y,.,.,.,.,.,,,.,
2014,4958,Decatur Utilities,AL,.,.,.,.,.,.,.,.,,56.427,.,2.594,.,"26,883",N,,12.5,Y
2014,4960,Decatur County Rural E M C,IN,.,.,.,.,.,.,.,.,,333.000,325.000,2.353,2.250,"7,846",N,F,12.5,Y
2014,4975,Deep East Texas Elec Coop Inc,TX,974.784,534.684,786.720,.,.,.,"41,632",12.5,N,.,.,.,.,.,,,.,
2014,5027,Delmarva Power,DE,166.000,105.000,161.000,1.180,0.980,1.150,"303,952",69.0,Y,.,.,.,.,.,,,.,
2014,5027,Delmarva Power,MD,163.000,127.000,144.000,1.930,1.810,1.680,"203,771",69.0,Y,.,.,.,.,.,,,.,
2014,5063,City of Denton - (TX),TX,37.000,37.000,.,0.410,0.410,.,"50,347",69.0,Y,.,.,.,.,.,,,.,
2014,5070,Delaware Electric Cooperative,DE,188.000,147.950,172.980,2.260,1.880,1.990,"87,448",12.0,Y,.,.,.,.,.,,,.,
2014,5078,"Denton County Elec Coop, Inc",TX,32.920,27.710,.,1.024,1.013,.,"184,859",7.2,Y,.,.,.,.,.,,,.,
2014,5107,City of Detroit - (MI),MI,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,5109,DTE Electric Company,MI,793.000,189.000,793.000,1.220,0.760,1.220,"2,166,391",13.2,Y,.,.,.,.,.,,,.,
2014,5111,City of Detroit Lakes - (MN),MN,.,.,.,.,.,.,.,.,,13.000,5.000,0.188,0.067,"8,481",N,L,12.4,N
2014,5148,City of Dickson,TN,.,.,.,.,.,.,.,.,,"1,034.900",196.556,2.016,1.485,"33,872",N,O,13.0,Y
2014,5175,Dixie Electric Power Assn,MS,.,.,.,.,.,.,.,.,Y,260.000,151.000,2.010,1.596,"36,421",N,F,24.9,Y
2014,5202,Dixie Electric Membership Corp,LA,.,.,.,.,.,.,.,.,,3.000,3.000,2.870,2.870,"103,171",N,F,24.9,Y
2014,5204,Dixie Electric Coop,AL,1.519,1.159,1.519,.,.,.,"22,338",13.2,N,.,.,.,.,.,,,.,
2014,5309,City of Dothan - (AL),AL,.,.,.,.,.,.,.,.,N,.,.,.,.,.,,,.,
2014,5327,Douglas Electric Coop - (OR),OR,.,.,.,.,.,.,.,.,N,.,.,.,.,.,N,,.,N
2014,5394,Dubois Rural Electric Coop Inc,IN,.,.,.,.,.,.,.,.,,1.000,1.000,0.740,0.740,"13,415",N,L,12.5,Y
2014,5399,Duck River Elec Member Corp,TN,114.970,114.970,105.260,1.410,1.410,1.290,"71,219",25.0,N,.,.,.,.,.,,T,.,
2014,5416,"Duke Energy Carolinas, LLC",NC,606.000,138.000,585.000,1.300,0.940,1.100,"1,894,482",35.0,Y,.,.,.,.,.,,,.,
2014,5416,"Duke Energy Carolinas, LLC",SC,160.000,126.000,144.000,1.000,0.870,0.840,"557,449",35.0,Y,.,.,.,.,.,,,.,
2014,5417,Dunn County Electric Coop,WI,366.960,92.080,366.960,1.410,1.040,1.410,"9,619",7.2,N,.,.,.,.,.,,,.,
2014,5429,City of Duncan - (OK),OK,.,.,.,.,.,.,.,.,,161.000,.,2.850,.,"9,005",N,O,13.2,N
2014,5487,Duquesne Light Co,PA,.,.,.,.,.,.,.,.,,63.000,63.000,0.620,0.620,"590,965",N,F,23.0,N
2014,5509,City of Dyersburg,TN,.,.,.,.,.,.,.,.,,63.700,63.700,1.105,1.105,"11,924",N,,13.2,N
2014,5551,City of Eagle River - (WI),WI,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,5574,East Central Energy,MN,91.700,71.700,82.500,1.096,1.015,0.789,"58,307",14.4,N,.,.,.,.,.,,,.,
2014,5575,City of East Grand Forks - (MN),MN,.,.,.,.,.,.,.,.,N,41.000,17.000,0.580,0.360,"4,200",N,F,12.5,N
2014,5578,East Mississippi Elec Pwr Assn,MS,364.700,227.800,204.600,2.400,2.200,1.700,"12,723",25.0,N,.,.,.,.,.,,L,.,
2014,5580,"East Kentucky Power Coop, Inc",KY,.,.,.,.,.,.,.,.,,36.000,36.000,0.500,0.500,"528,179",N,L,69.0,N
2014,5585,Eastern Illinois Elec Coop,IL,277.900,125.200,252.700,2.560,1.410,2.130,"13,494",7.2,Y,.,.,.,.,.,,,.,
2014,5588,East-Central Iowa Rural Elec Coop,IA,.,.,.,.,.,.,.,.,,188.000,158.000,2.140,1.820,"8,668",N,F,12.5,Y
2014,5598,East Central Oklahoma Elec Coop Inc,OK,1.850,1.850,.,2.350,2.350,.,"33,339",25.0,Y,.,.,.,.,.,,,.,
2014,5605,Eastern Iowa Light & Power Coop,IA,127.200,95.400,101.400,1.500,.,1.230,"23,459",7.2,N,.,.,.,.,.,,,.,
2014,5609,Eastern Maine Electric Coop,ME,"2,131.200",608.400,"1,935.000",10.920,5.930,9.560,"12,597",24.9,Y,.,.,.,.,.,,,.,
2014,5625,Easton Utilities Comm,MD,.,.,.,.,.,.,.,.,,14.000,.,0.710,.,"10,560",Y,F,25.0,N
2014,5632,Eau Claire Electric Coop,WI,.,.,.,.,.,.,.,.,,198.000,50.000,0.740,0.580,"10,701",N,L,12.5,Y
2014,5644,"Edisto Electric Coop, Inc",SC,"4,874.811",64.796,"4,874.811",.,.,.,"19,833",14.4,N,.,.,.,.,.,,,.,
2014,5656,Edgecombe-Martin County E M C,NC,62.500,62.500,52.600,0.850,0.850,0.720,"11,441",25.0,N,.,.,.,.,.,,,.,
2014,5661,City of Edmond - (OK),OK,40.566,.,.,1.252,0.594,.,"49,483",12.5,N,.,.,.,.,.,,,.,
2014,5701,El Paso Electric Co,NM,52.972,52.972,52.972,0.903,0.903,0.903,"94,512",23.9,Y,.,.,.,.,.,,,.,
2014,5701,El Paso Electric Co,TX,63.975,63.975,63.975,0.790,0.790,0.790,"304,477",23.9,Y,.,.,.,.,.,,,.,
2014,5742,Eldridge City Utilities,AL,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,5760,City of Elizabeth City - (NC),NC,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,5763,City of Elizabethton - (TN),TN,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,5773,City of Elk River,MN,28.540,28.540,28.540,0.140,0.140,0.140,"9,449",12.5,N,.,.,.,.,.,,,.,
2014,5780,Elkhorn Rural Public Pwr Dist,NE,.,.,.,.,.,.,.,.,,73.000,31.000,0.033,0.029,"9,428",N,F,12.5,N
2014,5860,Empire District Electric Co,AR,179.480,40.000,0.000,1.048,0.572,0.000,"4,979",12.8,N,.,.,.,.,.,,,.,
2014,5860,Empire District Electric Co,KS,407.660,170.770,0.000,3.469,2.619,0.000,"10,763",12.8,N,.,.,.,.,.,,,.,
2014,5860,Empire District Electric Co,MO,150.760,127.920,0.000,1.413,1.366,0.000,"162,272",25.0,N,.,.,.,.,.,,,.,
2014,5860,Empire District Electric Co,OK,662.980,259.430,0.000,3.214,2.485,0.000,"6,694",12.8,N,.,.,.,.,.,,,.,
2014,5862,"Empire Electric Assn, Inc",CO,0.724,0.724,0.724,0.534,0.534,0.534,"16,110",44.0,Y,.,.,.,.,.,,,.,
2014,5929,"Fairfield Electric Coop, Inc",SC,.,.,.,.,.,.,.,.,,73.000,68.000,1.080,1.030,"26,524",N,L,25.0,Y
2014,5930,Village of Fairport - (NY),NY,.,.,.,.,.,.,"16,802",12.5,N,142.000,79.000,0.477,0.431,"16,802",Y,L,12.5,N
2014,5935,Borough of Ephrata - (PA),PA,12.752,.,12.752,0.444,.,0.444,"6,600",12.5,N,.,.,.,.,.,,,.,
2014,5961,Town of Erwin - (TN),TN,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,5998,City of Estherville - (IA),IA,.,.,.,.,.,.,.,.,N,.,.,.,.,.,,,.,
2014,6008,City of Etowah,TN,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,6022,City of Eugene - (OR),OR,336.900,59.390,.,0.670,0.410,.,"88,742",12.5,Y,.,.,.,.,.,,,.,
2014,6043,City of Evansville,WI,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,6112,"Farmers Electric Coop, Inc - (IA)",IA,106.750,85.130,100.960,1.390,1.280,1.230,"4,873",34.5,N,.,.,.,.,.,,,.,
2014,6145,City of Fairhope - (AL),AL,.,.,.,.,.,.,.,.,N,23.000,23.000,0.600,0.600,"3,894",N,L,46.0,N
2014,6149,City of Ellensburg - (WA),WA,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,6168,Farmers Electric Coop - (IA),IA,25.000,25.000,0.000,0.806,0.806,0.000,650,12.0,Y,.,.,.,.,.,,,.,
2014,6169,Fall River Rural Elec Coop Inc,ID,.,.,.,.,.,.,.,.,,85.000,.,0.880,0.700,"15,757",Y,F,12.0,N
2014,6181,"Farmers Electric Coop, Inc - (MO)",MO,.,.,.,.,.,.,.,.,,85.000,85.000,0.041,0.041,"12,876",N,O,13.2,N
2014,6182,"Farmers Electric Coop, Inc - (TX)",TX,4.080,2.150,3.780,2.090,1.370,1.930,"51,921",24.9,Y,.,.,.,.,.,,,.,
2014,6194,Farmers Rural Electric Coop Corp - (KY),KY,126.100,126.100,110.000,1.240,1.240,1.110,"24,318",69.0,N,.,.,.,.,.,,,.,
2014,6198,"Farmers Electric Coop, Inc - (NM)",NM,.,.,.,.,.,.,.,.,,158.000,91.000,1.448,1.423,"13,073",N,F,24.9,N
2014,6204,City of Farmington - (NM),NM,96.000,96.000,96.000,0.917,0.917,0.917,"44,633",13.8,N,.,.,.,.,.,,,.,
2014,6234,City of Fayetteville,TN,.,.,.,.,.,.,.,.,,407.611,143.214,2.085,1.323,"19,009",Y,,14.4,Y
2014,6258,Federated Rural Electric Assn,MN,246.700,246.700,95.200,2.400,2.400,0.800,"5,061",7.2,Y,.,.,.,.,.,,,.,
2014,6272,"FEM Electric Assn, Inc",SD,0.700,0.700,0.700,0.040,0.040,0.040,"2,577",12.0,N,.,.,.,.,.,,,.,
2014,6335,"Firelands Electric Coop, Inc",OH,171.000,163.000,8.000,.,.,.,"9,033",7.2,N,.,.,.,.,.,,,.,
2014,6342,First Electric Coop Corp,AR,266.150,204.576,207.000,2.512,2.206,1.950,"90,145",25.0,Y,.,.,.,.,.,,,.,
2014,6374,Fitchburg Gas & Elec Light Co,MA,159.340,91.920,.,1.470,1.240,.,"29,323",13.8,Y,.,.,.,.,.,,,.,
2014,6395,Flathead Electric Coop Inc,MT,297.760,147.770,275.000,1.680,1.260,1.360,"61,847",24.9,Y,.,.,.,.,.,,,.,
2014,6411,Flint Electric Membership Corp,GA,.,.,.,.,.,.,.,.,,1.470,1.470,0.030,0.030,"82,744",N,L,25.0,Y
2014,6422,City of Florence - (AL),AL,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,6424,Florence Utility Comm,WI,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,6431,"Flint Hills Rural E C A, Inc",KS,352.900,205.500,190.600,3.147,2.472,1.625,"6,605",7.2,Y,.,.,.,.,.,,,.,
2014,6442,Fleming-Mason Energy Coop Inc,KY,140.700,106.700,.,0.990,0.820,.,"23,480",25.0,Y,.,.,.,.,.,,,.,
2014,6443,"Florida Keys El Coop Assn, Inc",FL,55.305,31.057,.,1.171,0.913,.,"31,319",25.0,Y,.,.,.,.,.,,,.,
2014,6452,Florida Power & Light Co,FL,69.400,69.400,.,0.820,0.820,.,"4,729,392",23.0,Y,.,.,.,.,.,,,.,
2014,6455,"Duke Energy Florida, Inc",FL,103.810,101.220,103.810,1.340,1.310,1.340,"1,697,361",25.0,Y,.,.,.,.,.,,,.,
2014,6457,Florida Public Utilities Co,FL,.,.,.,.,.,.,.,.,N,209.530,175.180,2.850,1.890,"28,249",N,L,12.5,N
2014,6491,Foley Board of Utilities,AL,.,.,.,.,.,.,.,.,,171.000,169.000,1.800,1.690,"42,600",N,F,13.0,Y
2014,6579,City of Forest City- (IA),IA,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,6580,Town of Forest City,NC,.,.,.,.,.,.,.,.,N,.,.,.,.,.,N,,.,N
2014,6582,City of Forest Grove,OR,.,.,.,.,.,.,.,.,,2.000,.,0.010,.,"9,507",N,L,12.0,N
2014,6604,City of Fort Collins - (CO),CO,.,.,.,.,.,.,.,.,,26.000,26.000,0.370,0.370,"70,554",N,L,13.8,N
2014,6608,Fort Loudoun Electric Coop,TN,4.906,4.622,4.832,3.160,2.830,3.120,"31,415",13.0,Y,.,.,.,.,.,,,.,
2014,6612,Fort Payne Improvement Authority,AL,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,6616,Fort Pierce Utilities Authority,FL,.,.,.,.,.,.,.,.,,27.000,.,0.500,.,"28,166",N,L,15.0,N
2014,6640,Four County Elec Member Corp,NC,.,.,.,.,.,.,.,.,,699.000,143.000,.,.,"32,437",Y,,7.2,Y
2014,6641,4-County Electric Power Assn,MS,253.200,173.400,218.400,2.350,2.200,2.180,"45,260",13.0,Y,.,.,.,.,.,,,.,
2014,6709,Easley Combined Utility System,SC,0.630,0.630,0.630,0.590,0.590,0.590,"13,960",12.5,Y,.,.,.,.,.,,,.,
2014,6710,Town of Edenton - (NC),NC,.,.,.,.,.,.,.,.,N,.,.,.,.,.,,,.,
2014,6716,PUD No 1 of Franklin County,WA,.,.,.,.,.,.,.,.,,48.000,48.000,0.480,0.480,"28,857",N,F,12.5,N
2014,6717,Franklin Electric Coop - (AL),AL,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,6718,City of Franklin - (KY),KY,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,6722,Franklin Rural Electric Coop - (IA),IA,.,.,.,.,.,.,.,.,,464.970,464.970,1.070,1.070,"1,915",N,F,7.2,N
2014,6775,Village of Freeport - (NY),NY,.,0.900,.,.,0.200,.,"14,671",.,,.,1.000,.,0.200,"14,671",N,F,13.8,N
2014,6779,City of Fremont - (NE),NE,.,.,.,.,.,.,.,.,,32.000,32.000,0.290,0.290,"14,361",,F,15.0,N
2014,6782,Freeborn-Mower Coop Services,MN,371.200,62.200,363.100,1.432,0.752,1.278,"5,975",12.5,Y,.,.,.,.,.,,,.,
2014,6804,Frontier Power Company,OH,237.000,170.000,179.000,2.170,1.760,1.520,"9,049",12.5,Y,.,.,.,.,.,,,.,
2014,6840,City of Fulton - (KY),KY,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,6909,Gainesville Regional Utilities,FL,.,.,.,.,.,.,.,.,,70.000,70.000,1.270,1.230,"92,055",N,L,12.0,Y
2014,6923,City of Gallatin - (TN),TN,.,.,.,.,.,.,.,.,,5.960,5.960,0.103,0.103,"17,132",N,,69.0,N
2014,6950,Garland Light & Power Company,WY,.,.,.,.,.,.,.,.,,.,.,.,.,.,N,,.,N
2014,6957,"Garkane Energy Coop, Inc",UT,67.144,67.144,54.467,.,.,.,"13,084",.,N,.,.,.,.,.,,,.,
2014,6958,City of Garland - (TX),TX,.,.,.,.,.,.,.,.,,53.000,.,0.380,.,"69,262",N,L,12.5,N
2014,7027,City of Gastonia - (NC),NC,.,.,.,.,.,.,.,.,,11.000,11.000,0.450,0.450,"26,891",N,F,15.0,N
2014,7090,GreyStone Power Corporation,GA,4.376,1.540,1.300,1.560,1.170,1.260,"122,768",25.0,Y,.,.,.,.,.,,,.,
2014,7096,City of Geneva- (IL),IL,15.737,15.737,.,0.210,0.210,.,"10,153",34.5,N,.,.,.,.,.,,,.,
2014,7129,City of Georgetown - (TX),TX,.,.,.,.,.,.,.,.,,40.000,40.000,1.900,1.900,"22,255",N,F,25.0,Y
2014,7140,Georgia Power Co,GA,244.750,102.760,.,1.560,1.200,.,"2,333,921",38.0,Y,.,.,.,.,.,,,.,
2014,7174,Gibson Electric Members Corp,TN,194.800,194.800,0.000,0.037,0.037,0.000,"34,260",25.0,Y,.,.,.,.,.,,L,.,
2014,7264,"Glades Electric Coop, Inc",FL,259.860,44.430,258.160,1.565,0.477,1.564,"16,080",24.4,Y,.,.,.,.,.,,,.,
2014,7265,City of Gladstone,MI,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,7270,City of Glasgow - (KY),KY,.,.,.,.,.,.,.,.,,5.330,.,0.133,.,"7,306",N,,12.5,N
2014,7292,Glencoe Light & Power Comm,MN,.,.,.,.,.,.,.,.,,.,.,.,.,.,N,,.,N
2014,7294,City of Glendale - (CA),CA,.,.,.,.,.,.,.,.,,37.000,37.000,0.960,0.960,"83,931",N,F,12.4,N
2014,7353,Golden Valley Elec Assn Inc,AK,142.490,98.430,142.490,2.050,1.780,2.050,"45,116",35.0,N,.,.,.,.,.,,,.,
2014,7450,Grady Electric Membership Corp,GA,.,.,.,.,.,.,.,25.0,Y,.,.,.,.,.,,,.,
2014,7456,Graham County Electric Coop Inc,AZ,.,.,.,.,.,.,.,.,N,84.000,42.000,0.088,0.088,"9,476",N,L,24.9,N
2014,7460,Goodhue County Coop Elec Assn,MN,133.607,42.809,122.733,0.892,0.423,0.549,"4,997",12.5,N,.,.,.,.,.,,,.,
2014,7483,City of Grand Haven - (MI),MI,.,.,.,.,.,.,.,.,,67.000,0.000,0.798,0.000,"13,500",N,O,13.2,N
2014,7489,Grand Rapids Public Util Comm,MN,.,.,.,.,.,.,.,.,,29.000,.,1.250,.,"7,115",N,F,23.0,N
2014,7548,PUD No 1 of Grays Harbor County,WA,.,.,.,.,.,.,.,.,,281.000,281.000,1.640,1.640,"38,962",N,L,23.5,N
2014,7559,"Grayson-Collin Elec Coop, Inc",TX,.,.,.,.,.,.,.,.,,143.000,125.000,.,.,"41,011",N,L,25.0,Y
2014,7563,Grand Valley Power,CO,54.200,54.200,52.300,.,.,.,"16,813",24.9,Y,.,.,.,.,.,,,.,
2014,7601,Green Mountain Power Corp,VT,.,.,.,.,.,.,.,.,,763.000,217.000,2.240,1.540,"258,932",N,O,35.0,Y
2014,7625,City of Greeneville - (TN),TN,119.050,79.462,119.050,1.414,1.102,1.414,"37,424",13.0,Y,.,.,.,.,.,,T,.,
2014,7627,City of Greenfield - (IN),IN,2.928,2.928,2.928,0.040,0.040,0.040,"10,000",12.5,Y,.,.,.,.,.,,,.,
2014,7634,City of Greenville - (TX),TX,.,.,.,.,.,.,.,.,,54.000,.,0.823,.,"13,637",N,L,12.5,N
2014,7639,Greenville Utilities Comm,NC,.,.,.,.,.,.,.,.,,31.000,31.000,0.520,0.520,"64,619",N,L,12.5,N
2014,7651,Greenwood Utilities Comm,MS,99.240,99.240,.,3.530,3.530,.,"9,828",13.8,N,.,.,.,.,.,,,.,
2014,7654,Greer Commission of Public Wks,SC,.,.,.,.,.,.,.,.,,0.760,0.760,0.560,0.560,"16,592",N,L,12.4,Y
2014,7716,Groton Dept of Utilities - (CT),CT,181.560,181.560,181.560,2.690,2.690,2.690,"14,292",34.5,N,.,.,.,.,.,,,.,
2014,7720,"Grundy Electric Coop, Inc",MO,.,.,.,.,.,.,.,.,,92.000,75.000,.,.,"6,720",N,O,13.2,N
2014,7750,Guthrie County Rural E C A,IA,.,.,.,.,.,.,.,.,N,.,.,.,.,.,N,,.,N
2014,7752,Guadalupe Valley Elec Coop Inc,TX,1.330,0.360,1.310,1.390,0.330,1.310,"75,508",24.9,Y,.,.,.,.,.,,,.,
2014,7787,Gunnison County Elec Assn.,CO,.,.,.,.,.,.,.,.,,2.000,2.000,.,.,"10,477",N,F,29.0,N
2014,7801,Gulf Power Co,FL,.,.,.,.,.,.,.,.,,169.000,84.000,1.010,0.740,"444,047",N,F,25.0,Y
2014,7827,Guntersville Electric Board,AL,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,7864,Grundy County Rural Elec Coop,IA,.,.,.,.,.,.,.,.,,3.820,2.010,1.550,1.330,"2,234",N,O,12.5,N
2014,7870,H-D Electric Coop Inc,SD,397.250,91.710,122.660,4.020,0.950,1.410,"3,522",7.2,N,.,.,.,.,.,,,.,
2014,7887,Habersham Electric Membership Corp,GA,168.300,168.300,140.600,2.020,2.020,1.380,"31,969",12.5,Y,.,.,.,.,.,,,.,
2014,7891,Guernsey-Muskingum El Coop Inc,OH,.,.,.,.,.,.,.,.,,189.000,189.000,0.150,0.150,"16,844",N,F,12.5,N
2014,7969,City of Halstad - (MN),MN,.,.,.,.,.,.,.,.,N,.,.,.,.,.,,,.,
2014,7977,City of Hamilton - (OH),OH,53.101,.,.,0.869,.,.,"29,000",13.8,N,53.000,.,0.869,.,"29,000",Y,L,13.8,N
2014,8000,NineStar Connect,IN,.,.,.,.,.,.,.,.,,126.000,116.000,1.000,1.000,"13,278",N,F,15.0,Y
2014,8034,Hancock-Wood Electric Coop Inc,OH,108.000,108.000,89.750,1.270,1.270,0.980,"12,919",12.4,Y,.,.,.,.,.,,,.,
2014,8055,City of Hannibal - (MO),MO,64.890,48.424,64.890,1.054,1.054,1.054,"8,749",13.8,N,.,.,.,.,.,,,.,
