Utility Characteristics,,,,IEEE Standard,,,,,,,,,Other Standard,,,,,,,,
Data Year,Utility Number,Utility Name,State,SAIDI With MED,SAIDI Without MED,SAIDI With MED Minus LOS,SAIFI With MED,SAIFI Without MED,SAIFI With MED Minus LOS,Number of Customers,Highest Dist. Voltage,Outages Recorded Automatically,SAIDI With MED,SAIDI Without MED,SAIFI With MED,SAIFI Without MED,Number of Customers,Inactive Accounts Included,Momentary Interruptions,Highest Dist. Voltage,Outages Recorded Automatically
2013,9739,Joe Wheeler Elec Member Corp,AL,.,.,.,.,.,.,.,.,,1.810,0.000,1.620,0.000,"42,249",N,L,13.0,Y
2013,9750,Jo-Carroll Energy Coop Inc,IL,.,.,.,.,.,.,.,.,,108.000,.,1.180,.,"19,816",Y,L,35.0,N
2013,9777,Johnson City - (TN),TN,74.050,64.423,74.050,0.730,0.678,0.730,"75,008",7.2,Y,.,.,.,.,.,,,.,
2013,9778,Johnson County Rural E M C,IN,67.000,31.000,64.000,0.840,0.450,0.710,"24,638",12.5,N,.,.,.,.,.,,,.,
2013,9837,Jones-Onslow Elec Member Corp,NC,.,.,.,.,.,.,.,.,,65.000,.,0.818,.,"70,247",N,F,12.4,Y
2013,9964,Kenergy Corp,KY,138.000,109.000,122.000,2.118,1.951,1.384,"55,489",12.4,N,.,.,.,.,.,,,.,
2013,9991,Kandiyohi Power Coop,MN,.,.,.,.,.,.,.,.,,238.000,238.000,3.420,3.420,"8,335",N,L,12.5,Y
2013,9996,City of Kansas City - (KS),KS,536.141,353.904,502.420,3.568,3.013,2.700,"57,837",15.0,N,.,.,.,.,.,,,.,
2013,10000,Kansas City Power & Light Co,KS,211.000,55.000,211.000,0.920,0.550,0.920,"251,401",34.0,Y,.,.,.,.,.,,,.,
2013,10000,Kansas City Power & Light Co,MO,208.000,70.000,208.000,1.180,0.816,1.180,"276,535",34.0,Y,.,.,.,.,.,,,.,
2013,10005,Kansas Gas & Electric Co,KS,382.560,127.540,356.000,1.679,1.248,1.376,"316,853",34.0,N,.,.,.,.,.,,,.,
2013,10009,Karnes Electric Coop Inc,TX,.,.,.,.,.,.,.,.,,139.000,136.000,1.136,1.112,"17,958",N,F,7.2,N
2013,10019,Kaw Valley Electric Coop Inc,KS,175.900,136.500,127.200,.,.,.,"9,329",12.0,Y,.,.,.,.,.,,,.,
2013,10056,City of Kaukauna,WI,118.000,16.000,118.000,1.100,0.430,1.100,"14,720",34.5,N,.,.,.,.,.,,,.,
2013,10071,Kauai Island Utility Cooperative,HI,.,.,.,.,.,.,.,.,,118.000,.,3.000,.,"36,704",N,L,12.0,N
2013,10170,"Kiamichi Electric Coop, Inc",OK,7.130,3.700,6.660,2.120,1.820,1.720,"21,254",24.9,N,.,.,.,.,.,,,.,
2013,10171,Kentucky Utilities Co,KY,123.000,107.000,94.000,1.155,1.062,0.795,"512,137",34.5,Y,.,.,.,.,.,,,.,
2013,10171,Kentucky Utilities Co,VA,103.000,103.000,103.000,1.120,1.120,1.120,"28,741",34.5,Y,.,.,.,.,.,,,.,
2013,10210,Ketchikan Public Utilities,AK,.,.,.,.,.,.,.,.,,90.000,.,87.000,.,"7,657",N,L,12.5,N
2013,10226,City of Key West - (FL),FL,.,.,.,.,.,.,.,.,,.,50.000,.,1.000,"30,637",N,L,13.8,Y
2013,10331,Kingsport Power Co,TN,628.000,221.000,615.000,2.175,1.618,2.051,"47,243",35.0,Y,.,.,.,.,.,,,.,
2013,10345,City of Kinston - (NC),NC,.,.,.,.,.,.,.,.,,65.000,65.000,0.624,0.624,"11,809",N,L,13.0,N
2013,10376,Kissimmee Utility Authority,FL,.,.,.,.,.,.,.,.,,43.000,43.000,0.800,0.800,"68,929",N,L,13.2,Y
2013,10393,PUD No 1 of Klickitat County,WA,.,.,.,.,.,.,.,.,,2.000,2.000,1.510,1.510,"12,321",N,L,12.5,N
2013,10421,Knoxville Utilities Board,TN,2.540,1.840,2.540,1.470,1.310,1.470,"196,192",13.0,Y,.,.,.,.,.,,,.,
2013,10448,Kosciusko County Rural E M C,IN,.,.,.,.,.,.,.,.,,4.000,2.000,1.430,1.130,"17,578",N,L,12.5,Y
2013,10454,Kootenai Electric Cooperative,ID,.,.,.,.,.,.,.,.,,461.000,.,1.680,.,"22,646",Y,O,115.0,Y
2013,10539,"La Plata Electric Assn, Inc",CO,151.000,74.000,151.000,1.592,0.871,1.592,"40,668",12.0,Y,.,.,.,.,.,,,.,
2013,10562,Lagrange County Rural E M C,IN,.,.,.,.,.,.,.,.,,.,83.000,.,0.882,"7,094",N,O,15.0,N
2013,10579,City of LaFollette,TN,4.084,4.084,0.000,3.142,3.142,0.000,"21,535",13.0,Y,.,.,.,.,.,,,.,
2013,10599,"Lake Region Electric Coop, Inc - (OK)",OK,185.000,184.000,184.000,1.200,1.200,1.120,"24,102",12.5,Y,.,.,.,.,.,,,.,
2013,10603,"Laclede Electric Coop, Inc",MO,.,.,.,.,.,.,.,.,,19.000,3.000,2.330,2.170,"36,423",N,F,12.4,Y
2013,10618,Lake Region Electric Cooperative - (MN),MN,224.000,114.000,199.000,1.790,1.130,1.390,"26,351",12.5,Y,.,.,.,.,.,,,.,
2013,10623,City of Lakeland - (FL),FL,78.216,78.216,78.000,1.227,1.227,1.227,"128,947",12.5,N,.,.,.,.,.,,,.,
2013,10624,Southern Rivers Energy,GA,701.560,212.910,692.000,2.860,2.071,.,"18,295",24.9,Y,.,.,.,.,.,,,.,
2013,10625,"Lamb County Electric Coop, Inc",TX,.,.,.,.,.,.,.,.,,17.000,17.000,.,.,"11,310",N,L,.,N
2013,10681,Lane Electric Coop Inc,OR,.,.,.,.,.,.,.,.,,166.000,132.000,1.000,.,"10,584",N,L,12.0,N
2013,10697,Lake Country Power,MN,342.000,249.000,308.000,2.419,1.580,2.169,"48,534",24.9,N,.,.,.,.,.,,,.,
2013,10724,Lassen Municipal Utility District,CA,.,.,.,.,.,.,.,.,,131.000,131.000,1.815,1.815,"10,543",N,O,14.4,N
2013,10768,"Laurens Electric Coop, Inc",SC,118.500,118.400,101.000,.,.,.,.,.,Y,.,.,.,.,.,,,.,
2013,10798,Lawrenceburg Municipal Utils,IN,3.000,.,3.000,0.003,0.002,0.002,"3,431",12.4,N,.,.,.,.,.,,,.,
2013,10814,City of Le Sueur - (MN),MN,29.000,.,29.000,0.000,.,0.000,"2,211",12.0,,.,.,.,.,.,,,.,
2013,10817,"Lea County Electric Coop, Inc",NM,.,.,.,.,.,.,.,.,,227.000,.,1.900,.,"11,338",N,L,24.9,N
2013,10817,"Lea County Electric Coop, Inc",TX,.,.,.,.,.,.,.,.,,233.000,.,3.440,.,"4,351",N,L,24.9,N
2013,10857,"Lee County Electric Coop, Inc",FL,.,.,.,.,.,.,.,.,,79.000,79.000,1.270,1.270,"210,062",Y,F,24.9,Y
2013,10868,City of Leesburg - (FL),FL,.,.,.,.,.,.,.,.,,107.000,107.000,1.658,1.658,"22,775",Y,L,12.4,N
2013,10944,PUD No 1 of Lewis County,WA,421.554,203.362,182.000,2.820,1.822,1.485,"30,942",25.0,N,.,.,.,.,.,,,.,
2013,10966,City of Lexington - (NC),NC,.,.,.,.,.,.,.,.,,.,0.000,.,0.071,"18,952",Y,L,12.5,Y
2013,11011,Licking Valley Rural E C C,KY,.,.,.,.,.,.,.,.,,"12,944.000","5,451.000",84.079,51.606,"17,277",N,L,7.2,N
2013,11018,Lincoln Electric System,NE,.,.,.,.,.,.,.,.,,20.000,20.000,0.330,0.330,"131,915",N,L,35.0,N
2013,11053,Linn County REC,IA,95.000,95.000,0.000,1.290,1.290,0.000,"25,909",12.5,Y,.,.,.,.,.,,,.,
2013,11124,City of Lodi - (CA),CA,.,.,.,.,.,.,.,.,,34.000,.,0.070,.,"25,582",N,F,60.0,N
2013,11135,City of Logan - (UT),UT,.,.,.,.,.,.,.,.,,12.000,.,0.170,.,"18,168",N,L,12.5,Y
2013,11171,Long Island Power Authority,NY,89.000,57.000,89.000,0.890,0.770,0.890,"1,115,781",13.0,Y,.,.,.,.,.,,,.,
2013,11187,City of Longmont,CO,.,.,.,.,.,.,.,.,,.,26.000,.,0.500,"40,261",N,F,12.5,N
2013,11200,"Lorain-Medina R E C, Inc",OH,90.981,85.289,73.000,.,.,.,"16,066",12.5,Y,.,.,.,.,.,,,.,
2013,11203,Logan County Coop Power & Light,OH,65.200,43.400,65.200,.,.,.,"4,595",12.5,Y,.,.,.,.,.,,,.,
2013,11204,Los Alamos County,NM,54.000,38.000,37.810,1.220,.,.,"8,850",13.2,N,.,.,.,.,.,,,.,
2013,11208,Los Angeles Department of Water & Power,CA,65.000,65.000,.,0.450,0.450,.,"1,596,912",34.5,N,.,.,.,.,.,,,.,
2013,11241,Entergy Louisiana LLC,LA,.,127.300,195.000,.,1.084,1.255,"661,371",34.5,Y,.,.,.,.,.,,,.,
2013,11249,Louisville Gas & Electric Co,KY,148.000,80.000,147.000,1.204,1.002,1.136,"406,793",34.5,Y,.,.,.,.,.,,,.,
2013,11251,Loup River Public Power Dist,NE,.,.,.,.,.,.,.,.,,18.000,15.000,0.257,0.221,"19,548",N,L,12.5,N
2013,11256,City of Loveland - (CO),CO,59.000,29.000,59.000,0.330,0.330,.,"32,765",12.5,N,.,.,.,.,.,,,.,
2013,11291,Lumbee River Elec Member Corp,NC,122.000,122.000,118.000,1.000,1.000,1.000,"57,328",12.4,Y,.,.,.,.,.,,,.,
2013,11298,Lyon Rural Electric Coop,IA,"2,197.580",78.160,"1,190.520",3.100,1.270,1.530,"2,120",7.2,N,.,.,.,.,.,,,.,
2013,11334,"Lyon-Coffey Electric Coop, Inc",KS,89.000,.,.,.,.,.,"7,203",.,,.,.,.,.,.,,,.,
2013,11345,Lyon-Lincoln Electric Coop Inc,MN,49.000,49.000,4.000,0.112,0.112,0.012,"3,968",12.4,N,.,.,.,.,.,,,.,
2013,11359,Village of Lyndonville - (VT),VT,.,.,.,.,.,.,.,.,,.,.,2.900,2.200,"5,520",Y,F,10.5,N
2013,11364,"Lyntegar Electric Coop, Inc",TX,.,.,.,.,.,.,.,.,,717.000,716.000,.,.,"22,461",N,O,14.4,Y
2013,11460,City of Macon - (MO),MO,36.000,22.000,36.000,7.000,7.000,7.000,"3,146",13.0,N,.,.,.,.,.,,,.,
2013,11479,Madison Gas & Electric Co,WI,28.000,28.000,27.000,0.350,0.350,0.297,"142,528",13.8,Y,.,.,.,.,.,,,.,
2013,11501,Magic Valley Electric Coop Inc,TX,70.000,59.000,69.000,.,.,.,"100,835",12.4,Y,.,.,.,.,.,,,.,
2013,11519,Magnolia Electric Power Assn,MS,208.000,208.000,171.000,0.000,0.000,0.000,"31,164",15.0,Y,.,.,.,.,.,,,.,
2013,11522,Maine Public Service Co,ME,4.560,4.560,3.000,3.300,3.300,1.920,"36,043",35.0,Y,.,.,.,.,.,,,.,
2013,11560,City of Manassas - (VA),VA,5.000,5.000,.,0.075,0.075,.,"15,746",13.2,N,.,.,.,.,.,,,.,
2013,11571,Manitowoc Public Utilities,WI,12.000,12.000,12.000,0.197,0.197,0.197,"17,821",13.0,N,.,.,.,.,.,,,.,
2013,11646,City of Marietta - (GA),GA,71.000,71.000,0.000,0.767,0.767,0.767,"41,843",19.9,Y,.,.,.,.,.,,,.,
2013,11693,"Marlboro Electric Coop, Inc",SC,.,.,.,.,.,.,.,.,,156.000,156.000,.,.,"6,522",N,L,14.0,Y
2013,11701,City of Marquette - (MI),MI,.,50.000,.,.,0.677,.,"16,557",12.5,N,.,.,.,.,.,,,.,
2013,11731,City of Marshall - (MN),MN,.,.,.,.,.,.,.,.,,.,2.000,.,0.026,"6,522",N,O,13.8,N
2013,11732,City of Marshall - (MO),MO,.,.,.,.,.,.,.,.,,.,16.000,.,0.000,.,N,L,13.0,Y
2013,11788,Consumers Energy,IA,2.000,2.000,.,2.000,2.000,.,"6,014",12.0,N,.,.,.,.,.,,,.,
2013,11804,Massachusetts Electric Co,MA,342.330,91.630,306.940,1.204,0.982,1.180,"1,273,512",69.0,Y,.,.,.,.,.,,,.,
2013,11811,Town of Massena - (NY),NY,.,.,.,.,.,.,.,.,,52.000,18.000,0.600,0.300,"9,300",N,F,25.0,N
2013,11824,Matanuska Electric Assn Inc,AK,175.767,.,121.550,1.277,.,0.940,"59,153",25.0,Y,.,.,.,.,.,,,.,
2013,11843,Maui Electric Co Ltd,HI,.,.,.,.,.,.,.,.,,191.000,94.000,1.998,1.037,"69,303",N,L,12.5,Y
2013,11910,McLeod Cooperative Power Assn,MN,97.000,97.000,84.000,1.251,1.251,0.871,"6,603",7.2,N,.,.,.,.,.,,,.,
2013,12186,McMinnville Electric System,TN,.,.,.,.,.,.,.,.,,20.420,20.420,0.790,0.790,"8,114",N,T,13.0,N
2013,12187,City of McMinnville - (OR),OR,.,.,.,.,.,.,.,.,,50.000,.,0.832,.,"15,409",N,L,12.5,N
2013,12199,Montana-Dakota Utilities Co,MT,.,.,.,.,.,.,.,.,,25.000,.,0.145,.,"25,061",N,F,22.0,N
2013,12199,Montana-Dakota Utilities Co,ND,.,.,.,.,.,.,.,.,,154.000,.,0.590,.,"82,344",N,F,22.0,N
2013,12199,Montana-Dakota Utilities Co,SD,.,.,.,.,.,.,.,.,,22.000,.,0.219,.,"8,464",N,F,22.0,N
2013,12199,Montana-Dakota Utilities Co,WY,.,.,.,.,.,.,.,.,,175.000,.,1.181,.,"15,976",N,F,22.0,N
2013,12208,City of McPherson - (KS),KS,85.000,.,.,1.137,.,.,"8,503",34.5,N,.,.,.,.,.,,,.,
2013,12227,Meeker Coop Light & Power Assn,MN,287.000,165.000,207.000,1.450,1.230,0.840,"8,688",12.5,N,.,.,.,.,.,,,.,
2013,12243,Meade County Rural E C C,KY,146.000,97.000,139.000,1.640,1.410,1.430,"29,263",25.0,N,.,.,.,.,.,,,.,
2013,12260,Mecklenburg Electric Cooperative,VA,579.000,187.000,579.000,1.740,1.270,1.680,"31,164",69.0,Y,.,.,.,.,.,,,.,
2013,12268,"Medina Electric Coop, Inc",TX,.,.,.,.,.,.,.,.,,.,344.000,.,2.914,"29,000",N,F,14.4,Y
2013,12293,City of Memphis - (TN),TN,.,.,.,.,.,.,.,.,,165.000,165.000,1.490,1.490,"407,014",N,F,23.0,Y
2013,12298,City of Menasha - (WI),WI,.,.,.,.,.,.,.,.,,23.380,.,0.310,.,"9,092",N,L,34.5,N
2013,12301,Nodak Electric Coop Inc,ND,219.000,219.000,219.000,1.200,1.200,1.200,"21,784",15.0,Y,.,.,.,.,.,,,.,
2013,12330,Meriwether Lewis Electric Coop,TN,.,.,.,.,.,.,.,.,,3.803,3.334,1.944,1.859,"33,634",N,L,25.0,N
2013,12341,MidAmerican Energy Co,IA,143.000,94.000,134.000,1.050,0.920,0.940,"651,444",13.8,Y,.,.,.,.,.,,,.,
2013,12341,MidAmerican Energy Co,IL,476.000,160.000,469.000,2.070,1.660,1.950,"84,686",13.8,Y,.,.,.,.,.,,,.,
2013,12341,MidAmerican Energy Co,SD,71.000,71.000,50.000,0.970,0.970,0.280,"4,627",13.8,Y,.,.,.,.,.,,,.,
2013,12351,City of Mesa - (AZ),AZ,29.000,.,29.000,0.452,.,0.452,"15,910",12.0,N,.,.,.,.,.,,,.,
2013,12377,Midwest Energy Cooperative,MI,"1,069.000",462.000,839.000,3.000,2.000,2.000,"35,646",34.0,N,.,.,.,.,.,,,.,
2013,12390,Metropolitan Edison Co,PA,120.000,120.000,110.000,1.120,1.120,0.920,"548,887",34.5,N,.,.,.,.,.,,,.,
2013,12395,Menard Electric Coop,IL,.,.,.,.,.,.,.,.,,389.000,389.000,2.962,2.962,"10,848",N,O,12.5,N
2013,12450,Midland Power Coop,IA,.,.,.,.,.,.,.,.,,169.000,128.000,1.000,1.000,"11,319",N,L,12.5,Y
2013,12452,Mid-South Electric Coop Assn,TX,4.000,3.000,4.000,2.160,2.070,2.160,"25,879",14.4,Y,.,.,.,.,.,,,.,
2013,12463,"Mid-Yellowstone Elec Coop, Inc",MT,269.000,269.000,180.000,2.706,2.706,1.470,"1,987",35.0,N,.,.,.,.,.,,,.,
2013,12470,Middle Tennessee E M C,TN,.,.,.,.,.,.,.,.,,0.000,81.920,0.000,1.320,"198,232",Y,O,14.4,Y
2013,12515,"Midwest Electric, Inc",OH,265.700,87.900,236.000,1.730,0.920,1.350,"10,548",12.5,Y,.,.,.,.,.,,,.,
2013,12524,Midwest Energy Inc,KS,2.840,2.840,0.000,1.660,1.660,0.000,"49,802",.,Y,.,.,.,.,.,,,.,
2013,12532,City of Milan,TN,0.000,120.390,120.390,2.034,2.034,2.034,"8,635",12.5,N,.,.,.,.,.,,,.,
2013,12539,Midwest Electric Member Corp,NE,150.000,150.000,135.000,.,.,.,"6,331",34.5,N,.,.,.,.,.,,,.,
2013,12546,Mille Lacs Energy Cooperative,MN,183.000,142.000,183.000,1.410,1.310,1.410,"14,902",7.2,Y,.,.,.,.,.,,,.,
2013,12642,Maquoketa Valley Rrl Elec Coop,IA,48.000,42.000,44.000,0.800,0.700,0.600,"15,537",12.5,Y,.,.,.,.,.,,,.,
2013,12647,Minnesota Power Inc,MN,153.000,120.000,149.000,1.240,1.140,1.210,"133,534",69.0,N,.,.,.,.,.,,,.,
2013,12651,Minnesota Valley Electric Coop,MN,.,.,.,.,.,.,.,.,,36.000,28.000,0.451,0.374,"36,247",N,F,12.0,N
2013,12660,Village of Minster - (OH),OH,.,.,.,.,.,.,.,.,,7.000,7.000,0.000,0.000,"1,366",Y,L,12.5,N
2013,12685,Entergy Mississippi Inc,MS,.,140.600,237.000,.,1.241,1.475,"445,426",34.5,Y,.,.,.,.,.,,,.,
2013,12686,Mississippi Power Co,MS,.,.,.,.,.,.,.,.,,137.000,55.000,1.000,1.000,"186,330",N,F,35.0,Y
2013,12692,"Missoula Electric Coop, Inc",MT,245.800,245.800,173.000,1.720,1.720,0.950,"14,414",25.0,Y,.,.,.,.,.,,,.,
2013,12698,KCP&L Greater Missouri Operations Co.,MO,219.000,103.000,219.000,1.499,1.082,1.499,"308,938",34.0,Y,.,.,.,.,.,,,.,
2013,12706,Mitchell Electric Member Corp,GA,6.000,5.000,5.000,3.462,3.187,3.067,"24,996",25.0,Y,.,.,.,.,.,,,.,
2013,12745,Modesto Irrigation District,CA,28.000,.,.,0.330,.,.,"112,543",21.0,N,.,.,.,.,.,,,.,
2013,12796,Monongahela Power Co,WV,485.000,305.000,426.000,1.920,1.570,1.620,"386,373",69.0,N,.,.,.,.,.,,,.,
2013,12801,City of Monroe - (NC),NC,23.000,23.000,23.000,0.260,0.260,0.260,"10,441",35.0,N,.,.,.,.,.,,,.,
2013,12803,"Monroe County Elec Coop, Inc",IL,166.000,166.000,98.000,0.030,0.030,0.030,"7,206",12.0,Y,.,.,.,.,.,,,.,
2013,12825,NorthWestern Energy LLC - (MT),MT,146.000,133.000,146.000,1.305,1.237,1.305,"350,175",25.0,N,.,.,.,.,.,,,.,
2013,12860,Morgan County Rural Elec Assn,CO,.,.,.,.,.,.,.,.,,125.000,125.000,1.032,1.032,"7,728",N,O,12.5,N
2013,12866,Moon Lake Electric Assn Inc,CO,.,.,.,.,.,.,.,.,,187.000,108.000,2.000,1.000,"2,369",N,L,35.0,N
2013,12866,Moon Lake Electric Assn Inc,UT,.,.,.,.,.,.,.,.,,187.000,108.000,2.000,1.000,"16,285",N,L,35.0,N
2013,12894,City of Moorhead - (MN),MN,23.000,.,.,0.370,.,.,"16,946",12.5,N,.,.,.,.,.,,,.,
2013,12929,South Central Indiana REMC,IN,578.000,301.000,435.000,3.730,2.650,2.570,"33,396",12.5,N,.,.,.,.,.,,,.,
2013,12944,City of Morganton - (NC),NC,.,.,.,.,.,.,.,.,,49.000,29.000,1.000,0.460,"8,230",N,F,12.4,N
2013,12988,City of Morristown - (TN),TN,.,.,.,.,.,.,.,.,,87.460,77.680,1.940,1.770,"14,117",N,T,13.8,Y
2013,12989,Village of Morrisville - (VT),VT,.,.,.,.,.,.,.,.,,2.000,1.000,9.600,2.600,"3,859",N,F,12.4,N
2013,12990,Consolidated Electric Coop Inc,OH,306.000,118.000,.,2.570,1.660,.,"16,446",34.5,N,.,.,.,.,.,,,.,
2013,13027,"Mountain Electric Coop, Inc",NC,305.000,239.000,305.000,1.920,1.640,1.920,"18,250",7.2,N,.,.,.,.,.,,,.,
2013,13027,"Mountain Electric Coop, Inc",TN,452.000,226.000,452.000,2.130,1.550,2.130,"15,100",7.2,N,.,.,.,.,.,,,.,
2013,13032,Mt Carmel Public Utility Co,IL,.,.,.,.,.,.,.,.,,105.000,61.000,4.000,3.000,"5,640",N,L,7.0,N
2013,13036,Village of Mt. Horeb - (WI),WI,.,.,.,.,.,.,.,.,,59.263,.,0.830,.,"3,680",N,F,12.4,Y
2013,13058,"Mountain View Elec Assn, Inc",CO,.,.,.,.,.,.,.,.,,376.000,57.000,1.036,0.588,"48,097",N,F,24.9,Y
2013,13119,City of Murfreesboro,TN,45.968,0.000,0.000,0.946,0.000,0.000,"53,460",13.1,N,.,.,.,.,.,,,.,
2013,13137,City of Murray - (UT),UT,.,.,.,.,.,.,.,.,,39.000,.,17.000,.,"17,548",Y,O,12.5,N
2013,13143,Board of Water Electric & Communications,IA,.,.,.,.,.,.,.,.,,1.000,1.000,1.000,1.000,"11,291",Y,F,13.8,N
2013,13196,Northern Plains Electric Coop,ND,159.000,107.000,143.000,1.000,1.000,1.000,"11,629",12.0,Y,.,.,.,.,.,,,.,
2013,13206,Nantucket Electric Co,MA,198.530,54.580,110.370,1.021,0.615,0.930,"12,901",69.0,Y,.,.,.,.,.,,,.,
2013,13208,City of Naperville - (IL),IL,.,.,.,.,.,.,.,.,,36.000,36.000,0.350,0.350,"57,674",N,L,12.4,N
2013,13214,The Narragansett Electric Co,RI,783.190,57.280,782.900,1.260,0.720,1.170,"485,428",69.0,Y,.,.,.,.,.,,,.,
2013,13216,Nashville Electric Service,TN,.,.,.,.,.,.,.,.,,135.010,101.320,2.130,1.870,"355,889",N,L,23.9,Y
2013,13227,Natchez Trace Elec Power Assn,MS,.,.,.,.,.,.,.,.,,354.540,147.940,0.000,0.000,"15,776",N,L,24.9,N
2013,13314,Navajo Tribal Utility Authority,AZ,.,.,.,.,.,.,.,.,,2.000,.,1.630,.,"31,767",Y,O,27.9,N
2013,13337,Nebraska Public Power District,NE,87.660,61.180,.,0.710,0.590,.,"98,789",.,Y,.,.,.,.,.,,,.,
2013,13386,"Nemaha-Marshall E C A, Inc",KS,201.969,171.397,105.000,1.572,1.346,1.052,"3,351",34.5,N,.,.,.,.,.,,,.,
2013,13407,Nevada Power Co,NV,63.000,41.000,0.000,0.520,0.460,0.000,"871,368",60.0,Y,.,.,.,.,.,,,.,
2013,13416,City of New Bern - (NC),NC,7.000,6.000,7.000,0.134,0.032,0.134,"21,531",23.0,N,.,.,.,.,.,,,.,
2013,13418,City of New Braunfels - (TX),TX,22.000,22.000,22.000,0.489,0.489,0.489,"31,660",34.0,N,.,.,.,.,.,,,.,
2013,13424,New Castle Municipal Serv Comm,DE,43.000,43.000,43.000,0.260,0.260,0.260,"2,641",12.0,N,.,.,.,.,.,,,.,
2013,13441,New Hampshire Elec Coop Inc,NH,.,.,.,.,.,.,.,.,,9.000,6.000,3.680,2.870,"79,269",N,F,13.0,Y
2013,13448,City of New Holstein - (WI),WI,.,.,.,.,.,.,.,.,,5.391,.,0.055,.,"2,619",N,F,12.5,N
2013,13478,Entergy New Orleans Inc,LA,.,90.300,92.000,.,1.032,1.055,"189,713",34.5,Y,.,.,.,.,.,,,.,
2013,13480,New Prague Utilities Comm,MN,.,.,.,.,.,.,.,.,,2.000,2.000,0.047,0.047,"2,542",N,F,12.5,N
2013,13482,New River Light & Power Co,NC,7.000,7.000,7.000,0.000,0.000,0.000,"7,751",13.0,N,.,.,.,.,.,,,.,
2013,13488,New Ulm Public Utilities Comm,MN,.,.,.,.,.,.,.,.,,14.000,0.000,0.490,0.000,"7,420",N,L,13.2,N
2013,13511,New York State Elec & Gas Corp,NY,.,.,.,.,.,.,.,.,,3.000,2.000,1.410,1.090,"859,531",N,F,34.5,N
2013,13524,"Newberry Electric Coop, Inc",SC,.,.,.,.,.,.,.,.,,135.000,85.000,.,.,"12,627",N,F,12.0,N
2013,13547,"Newnan Wtr, Sewer & Light Comm",GA,33.000,25.000,.,0.000,0.000,.,"9,593",12.0,N,.,.,.,.,.,,,.,
2013,13561,City of Newton - (NC),NC,11.000,6.000,0.000,1.063,0.063,0.000,"4,495",24.0,Y,.,.,.,.,.,,,.,
2013,13573,Niagara Mohawk Power Corp.,NY,297.000,118.000,294.000,1.000,1.000,1.000,"1,605,502",69.0,Y,.,.,.,.,.,,,.,
2013,13640,Northern Virginia Elec Coop,VA,.,.,.,.,.,.,.,.,,161.000,41.000,1.090,0.670,"147,979",N,O,115.0,Y
2013,13647,Noble County R E M C,IN,179.000,98.000,179.000,1.147,0.973,1.147,"11,017",12.0,Y,.,.,.,.,.,,,.,
2013,13651,Nolin Rural Electric Coop Corp,KY,65.000,55.000,59.000,.,0.650,.,"34,147",12.5,N,.,.,.,.,.,,,.,
2013,13664,Norris Public Power District,NE,118.600,63.900,116.600,1.115,0.076,1.071,"18,460",12.5,N,.,.,.,.,.,,,.,
2013,13675,Nishnabotna Valley R E C,IA,.,.,.,.,.,.,.,.,,78.000,78.000,0.493,0.493,"4,986",N,O,12.5,N
2013,13676,"North Arkansas Elec Coop, Inc",AR,270.350,251.290,230.000,3.570,.,.,"35,432",25.0,Y,.,.,.,.,.,,,.,
2013,13679,Town of North Attleborough - (MA),MA,10.983,10.983,10.983,0.000,0.000,0.000,"13,257",15.0,N,.,.,.,.,.,,,.,
2013,13684,Nobles Cooperative Electric,MN,"3,302.000",204.000,"1,354.000",4.000,2.000,3.000,"5,092",7.0,Y,.,.,.,.,.,,,.,
2013,13690,North Central MO Elec Coop Inc,MO,.,.,.,.,.,.,.,.,,8.000,3.000,1.190,0.260,"5,709",N,L,12.4,N
2013,13693,"North Central Elec Coop, Inc",OH,304.054,216.284,132.328,.,.,.,"9,672",12.5,Y,.,.,.,.,.,,,.,
2013,13698,North Central Public Pwr Dist,NE,.,.,.,.,.,.,.,.,,52.000,52.000,0.320,0.320,"5,505",N,F,7.2,N
2013,13700,North Itasca Electric Coop Inc,MN,.,.,.,.,.,.,.,.,,.,700.000,.,1.300,"5,300",N,L,7.2,N
2013,13704,"North Western Elec Coop, Inc",OH,150.000,85.000,119.000,2.000,1.000,1.000,"5,868",12.5,N,.,.,.,.,.,,,.,
2013,13718,City of North Little Rock - (AR),AR,.,.,.,.,.,.,.,.,,29.000,.,.,.,"38,000",Y,O,13.8,Y
2013,13730,City of North St Paul - (MN),MN,.,.,.,.,.,.,.,.,,1.000,1.000,0.336,0.043,"6,473",N,F,13.8,N
2013,13735,Northcentral Mississippi E P A,MS,615.700,108.300,0.000,2.800,1.400,0.000,"28,908",25.0,Y,.,.,.,.,.,,,.,
2013,13750,"Northern Electric Coop, Inc",SD,50.760,48.960,39.930,0.480,0.470,0.350,"6,086",7.2,N,.,.,.,.,.,,,.,
2013,13757,North Plains Electric Coop Inc,TX,.,.,.,.,.,.,.,.,,485.000,482.000,.,.,"6,889",N,F,35.0,N
2013,13758,"Northern Lights, Inc",ID,.,.,.,.,.,.,.,.,,534.000,367.000,.,.,"17,654",N,F,25.0,Y
2013,13780,Northern States Power Co,WI,181.000,88.000,164.000,1.040,0.780,0.830,"249,376",34.5,Y,.,.,.,.,.,,,.,
2013,13781,Northern States Power Co - Minnesota,MN,564.000,95.000,558.000,1.390,0.900,1.330,"1,214,613",34.5,Y,.,.,.,.,.,,,.,
