Utility Characteristics,,,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
2014,12866,Moon Lake Electric Assn Inc,A,Bundled,O,UT,Cooperative,WACM,"9,321.9","146,616","12,499","24,898.8","341,509","4,213","3,595.9","53,869",7,.,.,.,"37,816.6","541,994","16,719"
2014,12894,City of Moorhead - (MN),A,Bundled,O,MN,Municipal,WAUE,"17,182.2","160,463","16,133","3,421.1","29,165","1,704","17,938.5","218,583",279,.,.,.,"38,541.8","408,211","18,116"
2014,12897,Moose Lake Water & Light Comm,A,Bundled,O,MN,Municipal,MISO,575.0,"6,858",740,"2,873.0","27,877",255,.,.,.,.,.,.,"3,448.0","34,735",995
2014,12899,Mor-Gran-Sou Electric Coop Inc,A,Bundled,O,ND,Cooperative,WAUE,"12,585.6","89,095","7,088","7,538.3","60,137","1,018",741.7,"9,100",1,.,.,.,"20,865.6","158,332","8,107"
2014,12900,City of Mora - (MN),A,Bundled,O,MN,Municipal,MISO,"1,202.3","11,372","1,553","1,806.1","20,352",268,"1,799.7","22,522",6,.,.,.,"4,808.1","54,246","1,827"
2014,12901,Mora-San Miguel Elec Coop,A,Bundled,O,NM,Cooperative,PNM,"9,057.6","53,862","10,551","1,871.5","12,822",263,322.1,"2,551",1,.,.,.,"11,251.2","69,235","10,815"
2014,12915,Moreau-Grand Electric Coop Inc,A,Bundled,O,SD,Cooperative,WAUE,"7,489.0","61,020","5,975","3,785.0","41,048",841,.,.,.,.,.,.,"11,274.0","102,068","6,816"
2014,12919,Morenci Water and Electric,A,Bundled,O,AZ,Investor Owned,WALC,"1,503.9","17,712","2,401","1,377.9","18,078",372,"101,217.3","2,179,258",2,.,.,.,"104,099.1","2,215,048","2,775"
2014,12927,Morgan City - (LA),A,Bundled,O,LA,Municipal,MISO,"7,947.0","82,206","5,061","8,301.0","106,892","1,324",.,.,.,.,.,.,"16,248.0","189,098","6,385"
2014,12929,South Central Indiana REMC,A,Bundled,O,IN,Cooperative,MISO,"64,387.6","468,569","33,097","5,627.4","52,768",333,"3,648.4","40,115",6,.,.,.,"73,663.4","561,452","33,436"
2014,12944,City of Morganton - (NC),A,Bundled,O,NC,Municipal,DUK,"9,001.0","68,214","6,430","11,736.0","113,495","1,697","13,086.0","179,723",41,.,.,.,"33,823.0","361,432","8,168"
2014,12988,City of Morristown - (TN),A,Bundled,O,TN,Municipal,TVA,"17,058.0","166,090","11,726","28,967.0","292,585","2,654","29,648.0","439,236",31,0.0,0,0,"75,673.0","897,911","14,411"
2014,12989,Village of Morrisville - (VT),A,Bundled,O,VT,Municipal,ISNE,"3,286.0","20,887","3,389","2,838.0","17,329",593,995.0,"6,611",4,.,.,.,"7,119.0","44,827","3,986"
2014,12990,Consolidated Electric Coop Inc,A,Bundled,O,OH,Cooperative,PJM,"28,933.0","241,820","14,449","5,972.0","45,349","2,144","7,316.0","76,961",9,.,.,.,"42,221.0","364,130","16,602"
2014,13026,City of Moultrie - (GA),A,Bundled,O,GA,Municipal,SOCO,"11,152.0","80,996","5,783","8,531.9","81,433",935,"2,015.6","23,857",11,.,.,.,"21,699.5","186,286","6,729"
2014,13027,"Mountain Electric Coop, Inc",A,Bundled,O,NC,Cooperative,TVA,"17,840.0","170,007","15,287","11,129.0","98,895","3,175",0.0,0,0,0.0,0,0,"28,969.0","268,902","18,462"
2014,13027,"Mountain Electric Coop, Inc",A,Bundled,O,TN,Cooperative,TVA,"16,144.0","156,458","12,425","8,116.0","71,982","2,700","6,261.0","103,897",3,0.0,0,0,"30,521.0","332,337","15,128"
2014,13029,City of Moundridge - (KS),A,Bundled,O,KS,Municipal,SWPP,858.0,"8,072",788,276.0,"2,874",145,"1,447.0","16,586",30,.,.,.,"2,581.0","27,532",963
2014,13032,Mt Carmel Public Utility Co,A,Bundled,O,IL,Investor Owned,MISO,"6,158.4","50,697","4,419","2,062.8","16,460",827,"3,035.6","29,093",99,0.0,0,0,"11,256.8","96,250","5,345"
2014,13036,Village of Mt. Horeb - (WI),A,Bundled,O,WI,Municipal,MISO,"3,250.3","27,989","3,187","2,848.4","25,492",513,0.0,0,0,0.0,0,0,"6,098.7","53,481","3,700"
2014,13038,City of Mt Pleasant - (IA),A,Bundled,O,IA,Municipal,MISO,"3,379.5","26,206","3,222","5,056.7","44,216",797,.,.,.,.,.,.,"8,436.2","70,422","4,019"
2014,13039,City of Mt Pleasant - (TN),A,Bundled,O,TN,Municipal,TVA,"5,571.0","48,581","3,147","3,879.0","31,901",742,"2,695.0","34,498",5,0.0,0,0,"12,145.0","114,980","3,894"
2014,13040,City of Mount Vernon - (MO),A,Bundled,O,MO,Municipal,SWPP,"2,012.0","19,030","1,890","2,495.0","24,385",319,"2,283.0","25,238",13,.,.,.,"6,790.0","68,653","2,222"
2014,13050,"Mountain Parks Electric, Inc",A,Bundled,O,CO,Cooperative,WACM,"19,786.7","140,612","16,625","11,730.5","106,955","3,228","2,709.6","29,243",14,.,.,.,"34,226.8","276,810","19,867"
2014,13058,"Mountain View Elec Assn, Inc",A,Bundled,O,CO,Cooperative,WACM,"64,826.9","468,541","43,680","18,673.8","172,506","3,642","9,658.9","114,033",15,.,.,.,"93,159.6","755,080","47,337"
2014,13073,"Mt Wheeler Power, Inc",A,Bundled,O,NV,Cooperative,NEVP,"5,127.5","73,109","5,024","2,894.2","36,397","1,610","24,363.7","404,201",435,0.0,0,0,"32,385.4","513,707","7,069"
2014,13073,"Mt Wheeler Power, Inc",A,Bundled,O,UT,Cooperative,NEVP,155.9,"2,011",210,177.6,"2,167",123,448.7,"7,596",50,.,.,.,782.2,"11,774",383
2014,13095,City of Mulvane - (KS),A,Bundled,O,KS,Municipal,SWPP,"2,947.0","24,095","2,285","1,752.0","15,147",355,.,.,.,.,.,.,"4,699.0","39,242","2,640"
2014,13119,City of Murfreesboro,A,Bundled,O,TN,Municipal,TVA,"75,263.0","734,606","48,615","72,828.0","745,161","6,683","14,581.0","214,962",13,0.0,0,0,"162,672.0","1,694,729","55,311"
2014,13137,City of Murray - (UT),A,Bundled,O,UT,Municipal,PACE,"10,766.4","116,784","14,626","21,115.3","251,115","3,157","2,688.4","43,332",1,.,.,.,"34,570.1","411,231","17,784"
2014,13138,City of Murray - (KY),A,Bundled,O,KY,Municipal,TVA,"8,198.0","74,464","6,225","15,280.0","158,102","1,632","4,705.0","74,305",3,0.0,0,0,"28,183.0","306,871","7,860"
2014,13143,Board of Water Electric & Communications,A,Bundled,O,IA,Municipal,MISO,"10,241.7","103,081","9,752","11,767.4","162,125","1,540","28,288.7","571,803",12,.,.,.,"50,297.8","837,009","11,304"
2014,13144,City of Muscle Shoals,A,Bundled,O,AL,Municipal,TVA,"9,830.0","99,911","6,053","12,970.0","122,386","1,607","6,190.0","87,086",7,0.0,0,0,"28,990.0","309,383","7,667"
2014,13145,Village of Muscoda - (WI),A,Bundled,O,WI,Municipal,MISO,772.0,"7,270",877,"1,250.7","12,616",201,"2,836.7","36,669",2,0.0,0,0,"4,859.4","56,555","1,080"
2014,13196,Northern Plains Electric Coop,A,Bundled,O,ND,Cooperative,MISO,"23,445.0","257,624","9,949","7,370.0","78,743","1,324","9,133.0","118,903",152,0.0,0,0,"39,948.0","455,270","11,425"
2014,13206,Nantucket Electric Co,A,Bundled,O,MA,Investor Owned,ISNE,"19,209.0","100,527","11,287","5,529.2","29,628","1,355",83.7,527,3,.,.,.,"24,821.9","130,682","12,645"
2014,13206,Nantucket Electric Co,C,Delivery,O,MA,Investor Owned,ISNE,151.3,"1,644",156,"1,874.7","22,881",193,25.7,369,1,.,.,.,"2,051.7","24,894",350
2014,13208,City of Naperville - (IL),A,Bundled,O,IL,Municipal,PJM,"57,071.4","534,716","52,411","70,434.0","795,969","6,273","5,856.5","68,922",9,.,.,.,"133,361.9","1,399,607","58,693"
2014,13209,City of Napoleon - (OH),A,Bundled,O,OH,Municipal,PJM,"5,622.4","49,487","5,113","4,110.6","33,968",737,"6,473.4","69,658",34,.,.,.,"16,206.4","153,113","5,884"
2014,13214,The Narragansett Electric Co,A,Bundled,O,RI,Investor Owned,ISNE,"486,657.2","2,852,069","410,974","292,434.5","1,901,360","48,072","37,735.9","253,505","1,459",.,.,.,"816,827.6","5,006,934","460,505"
2014,13214,The Narragansett Electric Co,C,Delivery,O,RI,Investor Owned,ISNE,"14,409.2","182,578","22,420","98,000.4","1,745,685","9,289","26,985.6","612,448",361,"1,982.1","27,928",1,"141,377.3","2,568,639","32,071"
2014,13216,Nashville Electric Service,A,Bundled,O,TN,Municipal,TVA,"543,326.0","4,905,686","330,681","636,076.0","6,131,693","41,503","71,939.0","1,043,641",65,0.0,0,0,"1,251,341.0","12,081,020","372,249"
2014,13227,Natchez Trace Elec Power Assn,A,Bundled,O,MS,Cooperative,TVA,"19,473.0","183,988","12,397","12,000.0","102,845","3,385","3,294.0","33,720",5,0.0,0,0,"34,767.0","320,553","15,787"
2014,13228,City of Natchitoches,A,Bundled,O,LA,Municipal,MISO,"9,321.7","91,614","7,387","11,439.8","106,027","14,297","5,948.5","84,066",5,0.0,0,0,"26,710.0","281,707","21,689"
2014,13233,City of Neligh - (NE),A,Bundled,O,NE,Municipal,SWPP,954.0,"9,792",849,829.0,"10,464",304,.,.,.,.,.,.,"1,783.0","20,256","1,153"
2014,13292,Norris Electric Coop,A,Bundled,O,IL,Cooperative,MISO,"33,137.4","258,893","17,387","10,405.3","93,765","2,007","1,418.9","14,807",8,.,.,.,"44,961.6","367,465","19,402"
2014,13314,Navajo Tribal Utility Authority,A,Bundled,O,AZ,State,PACE,"16,412.0","144,595","26,344","23,525.0","191,055","3,208","15,201.0","170,073",3,.,.,.,"55,138.0","505,723","29,555"
2014,13314,Navajo Tribal Utility Authority,A,Bundled,O,NM,State,PACE,"6,155.0","54,551","9,373","8,074.0","67,904",920,470.0,"1,819",145,.,.,.,"14,699.0","124,274","10,438"
2014,13314,Navajo Tribal Utility Authority,A,Bundled,O,UT,State,PACE,420.0,"3,850",598,641.0,"5,173",81,.,.,.,.,.,.,"1,061.0","9,023",679
2014,13318,"Navopache Electric Coop, Inc",A,Bundled,O,AZ,Cooperative,PNM,"30,070.6","214,380","34,887","16,100.6","135,421","3,566","3,190.7","29,663",146,.,.,.,"49,361.9","379,464","38,599"
2014,13318,"Navopache Electric Coop, Inc",A,Bundled,O,NM,Cooperative,PNM,996.2,"6,438","1,334",457.4,"3,190",213,10.4,66,1,.,.,.,"1,464.0","9,694","1,548"
2014,13332,"Navarro County Elec Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"25,435.0","225,175","14,209","4,627.0","44,035","1,203","22,514.0","325,061",11,.,.,.,"52,576.0","594,271","15,423"
2014,13334,City of Nebraska City,A,Bundled,O,NE,Municipal,SWPP,"5,625.8","54,813","4,744","3,156.2","29,811",905,"5,669.0","66,855",33,.,.,.,"14,451.0","151,479","5,682"
2014,13337,Nebraska Public Power District,A,Bundled,O,NE,Political Subdivision,SWPP,"109,722.0","895,508","69,784","118,230.0","1,211,817","19,128","75,341.0","1,245,793",56,.,.,.,"303,293.0","3,353,118","88,968"
2014,13337,Nebraska Public Power District,A,Bundled,O,SD,Political Subdivision,SWPP,"1,711.0","17,490","1,096","1,553.0","14,091",229,.,.,.,.,.,.,"3,264.0","31,581","1,325"
2014,13352,City of Negaunee,A,Bundled,O,MI,Municipal,MISO,"1,885.0","11,788","2,023","1,342.0","11,010",246,0.0,0,0,0.0,0,0,"3,227.0","22,798","2,269"
2014,13374,"Constellation NewEnergy, Inc",B,Energy,O,CA,Retail Power Marketer,CISO,.,.,.,"215,202.6","3,398,006",326,"137,745.7","2,181,766",42,.,.,.,"352,948.3","5,579,772",368
2014,13374,"Constellation NewEnergy, Inc",B,Energy,O,CT,Retail Power Marketer,ISNE,.,.,.,"110,901.2","1,320,397",892,"56,375.7","692,814",295,446.3,"5,612",1,"167,723.2","2,018,823","1,188"
2014,13374,"Constellation NewEnergy, Inc",B,Energy,O,DC,Retail Power Marketer,PJM,"3,675.0","40,286","3,794","289,686.8","3,515,507",676,56.6,749,1,.,.,.,"293,418.4","3,556,542","4,471"
2014,13374,"Constellation NewEnergy, Inc",B,Energy,O,DE,Retail Power Marketer,PJM,.,.,.,"24,599.7","306,447",110,"11,801.7","175,742",19,.,.,.,"36,401.4","482,189",129
2014,13374,"Constellation NewEnergy, Inc",B,Energy,O,IL,Retail Power Marketer,PJM,"46,187.2","758,200","80,553","372,857.6","5,585,152","2,105","156,185.2","2,991,599",311,"34,408.5","612,302",1,"609,638.5","9,947,253","82,970"
2014,13374,"Constellation NewEnergy, Inc",B,Energy,O,IL,Retail Power Marketer,MISO,"46,187.2","758,201","80,553","372,857.8","5,585,152","2,106","156,185.2","2,991,599",312,0.0,0,0,"575,230.2","9,334,952","82,971"
2014,13374,"Constellation NewEnergy, Inc",B,Energy,O,MA,Retail Power Marketer,ISNE,.,.,.,"181,101.6","2,140,922",972,"73,293.1","923,167",220,794.9,"9,284",1,"255,189.6","3,073,373","1,193"
2014,13374,"Constellation NewEnergy, Inc",B,Energy,O,MD,Retail Power Marketer,PJM,.,.,.,"350,511.6","4,457,266","3,008","82,610.9","1,092,910",77,"15,133.8","173,703",2,"448,256.3","5,723,879","3,087"
2014,13374,"Constellation NewEnergy, Inc",B,Energy,O,ME,Retail Power Marketer,ISNE,.,.,.,"47,060.5","632,525",413,"24,610.3","397,194",36,.,.,.,"71,670.8","1,029,719",449
2014,13374,"Constellation NewEnergy, Inc",B,Energy,O,MI,Retail Power Marketer,MISO,.,.,.,"67,578.5","1,161,165",266,"34,132.9","600,555",101,.,.,.,"101,711.4","1,761,720",367
2014,13374,"Constellation NewEnergy, Inc",B,Energy,O,NH,Retail Power Marketer,ISNE,.,.,.,"45,160.6","590,547",234,"22,146.1","331,982",47,.,.,.,"67,306.7","922,529",281
2014,13374,"Constellation NewEnergy, Inc",B,Energy,O,NJ,Retail Power Marketer,PJM,"19,213.5","161,636","16,503","329,290.6","3,842,579","1,657","50,755.6","619,033",65,185.5,"2,186",1,"399,445.2","4,625,434","18,226"
2014,13374,"Constellation NewEnergy, Inc",B,Energy,O,NY,Retail Power Marketer,NYIS,.,.,.,"373,254.4","4,682,133","1,148","85,434.6","1,268,587",84,"11,020.1","122,910",2,"469,709.1","6,073,630","1,234"
2014,13374,"Constellation NewEnergy, Inc",B,Energy,O,OH,Retail Power Marketer,PJM,"14,625.6","225,547","22,623","217,577.3","3,841,555","1,840","81,437.7","1,598,374",106,0.0,0,0,"313,640.6","5,665,476","24,569"
2014,13374,"Constellation NewEnergy, Inc",B,Energy,O,OR,Retail Power Marketer,PACW,.,.,.,0.0,0,0,.,.,.,.,.,.,0.0,0,0
2014,13374,"Constellation NewEnergy, Inc",B,Energy,O,PA,Retail Power Marketer,PJM,"20,216.5","233,971","22,353","756,715.9","10,576,656","3,217","169,009.7","2,728,886",159,"4,673.3","63,446",3,"950,615.4","13,602,959","25,732"
2014,13374,"Constellation NewEnergy, Inc",B,Energy,O,RI,Retail Power Marketer,ISNE,.,.,.,"24,535.3","296,950",194,"11,036.9","149,198",24,"1,838.6","23,573",1,"37,410.8","469,721",219
2014,13374,"Constellation NewEnergy, Inc",D,Bundled,O,TX,Retail Power Marketer,ERCO,.,.,.,"416,744.9","5,975,333","1,477","191,574.7","3,319,263",337,.,.,.,"608,319.6","9,294,596","1,814"
2014,13380,City of Neodesha - (KS),A,Bundled,O,KS,Municipal,SWPP,"1,132.0","12,352","1,333",855.0,"11,098",267,"1,101.0","16,229",50,.,.,.,"3,088.0","39,679","1,650"
2014,13386,"Nemaha-Marshall E C A, Inc",A,Bundled,O,KS,Cooperative,SWPP,"5,313.8","38,439","3,238","1,067.3","7,816",119,16.2,63,12,.,.,.,"6,397.3","46,318","3,369"
2014,13407,Nevada Power Co,A,Bundled,O,NV,Investor Owned,NEVP,"1,191,466.0","8,922,759","770,167","471,240.0","4,638,229","102,139","652,284.0","7,539,740","1,591",768.0,"8,299",1,"2,315,758.0","21,109,027","873,898"
2014,13407,Nevada Power Co,C,Delivery,O,NV,Investor Owned,NEVP,.,.,.,"3,047.0","398,928",6,.,.,.,.,.,.,"3,047.0","398,928",6
2014,13412,City of New Albany - (MS),A,Bundled,O,MS,Municipal,TVA,"11,606.0","116,772","7,842","11,022.0","102,883","2,771","6,662.0","107,650",4,0.0,0,0,"29,290.0","327,305","10,617"
2014,13416,City of New Bern - (NC),A,Bundled,O,NC,Municipal,CPLE,"32,721.0","239,057","18,531","26,654.0","193,884","3,321","1,830.0","21,493",7,.,.,.,"61,205.0","454,434","21,859"
2014,13418,City of New Braunfels - (TX),A,Bundled,O,TX,Municipal,ERCO,"37,854.1","451,266","28,383","29,688.0","391,667","5,378","36,203.3","637,048",14,.,.,.,"103,745.4","1,479,981","33,775"
2014,13424,New Castle Municipal Serv Comm,A,Bundled,O,DE,Municipal,PJM,"2,811.0","21,196","2,354","6,519.0","56,465",328,.,.,.,.,.,.,"9,330.0","77,661","2,682"
2014,13437,City of Newbern,A,Bundled,O,TN,Municipal,TVA,"1,959.0","21,077","1,449","1,702.0","17,082",330,"5,478.0","82,893",4,0.0,0,0,"9,139.0","121,052","1,783"
2014,13438,Village of New Glarus - (WI),A,Bundled,O,WI,Municipal,MISO,"1,026.7","8,074","1,002","1,656.1","15,822",196,0.0,0,0,0.0,0,0,"2,682.8","23,896","1,198"
2014,13441,New Hampshire Elec Coop Inc,A,Bundled,O,NH,Cooperative,ISNE,"91,936.4","462,738","69,254","32,909.0","171,219","9,534","5,127.0","18,851",6,.,.,.,"129,972.4","652,808","78,794"
2014,13441,New Hampshire Elec Coop Inc,C,Delivery,O,NH,Cooperative,ISNE,182.6,"1,741",307,"3,586.0","47,523",816,"2,318.0","36,340",5,.,.,.,"6,086.6","85,604","1,128"
2014,13444,City of New Hampton - (IA),A,Bundled,O,IA,Municipal,MISO,"1,238.0","14,184","1,690","1,132.0","12,640",785,"2,089.0","28,392",23,.,.,.,"4,459.0","55,216","2,498"
2014,13448,City of New Holstein - (WI),A,Bundled,O,WI,Municipal,MISO,"2,402.6","18,802","2,201","2,751.5","24,318",440,0.0,0,0,0.0,0,0,"5,154.1","43,120","2,641"
2014,13467,New London Electric&Water Util,A,Bundled,O,WI,Municipal,MISO,"3,039.4","26,410","3,266","4,161.0","41,113",539,"8,514.7","106,448",5,0.0,0,0,"15,715.1","173,971","3,810"
2014,13478,Entergy New Orleans Inc,A,Bundled,O,LA,Investor Owned,MISO,"202,660.8","1,965,927","151,377","249,487.4","2,802,820","16,353","32,738.9","452,482","2,124","1,067.7","11,513",1,"485,954.8","5,232,742","169,855"
2014,13480,New Prague Utilities Comm,A,Bundled,O,MN,Municipal,MISO,"2,044.0","17,973","2,233",762.0,"7,584",280,"3,235.0","38,145",36,0.0,0,0,"6,041.0","63,702","2,549"
2014,13481,City of New Richmond,A,Bundled,O,WI,Municipal,MISO,"3,879.2","33,442","3,713","5,826.8","56,574",653,0.0,0,0,0.0,0,0,"9,706.0","90,016","4,366"
2014,13482,New River Light & Power Co,A,Bundled,O,NC,State,DUK,"5,536.0","55,920","6,008","12,903.0","159,466","1,844",0.0,0,0,.,.,.,"18,439.0","215,386","7,852"
2014,13485,New Smyrna Beach City of,A,Bundled,O,FL,Municipal,NSB,"27,191.0","254,972","23,095","5,750.0","52,719","3,153","8,394.0","78,690",127,.,.,.,"41,335.0","386,381","26,375"
2014,13488,New Ulm Public Utilities Comm,A,Bundled,O,MN,Municipal,MISO,"6,219.0","45,346","6,078","8,119.0","70,015","1,085","7,461.0","75,302",9,.,.,.,"21,799.0","190,663","7,172"
2014,13511,New York State Elec & Gas Corp,A,Bundled,O,NY,Investor Owned,NYIS,"652,435.1","5,015,098","583,185","184,407.8","1,413,210","69,443","16,943.9","192,298",725,"3,583.2","41,320",1,"857,370.0","6,661,926","653,354"
2014,13511,New York State Elec & Gas Corp,C,Delivery,O,NY,Investor Owned,NYIS,"87,263.9","1,718,759","180,404","145,762.3","4,201,214","48,422","42,588.3","2,712,726","1,377",0.0,0,0,"275,614.5","8,632,699","230,203"
2014,13519,City of Newark - (DE),A,Bundled,O,DE,Municipal,PJM,"14,342.0","93,042","10,374","10,351.0","74,147","1,474","25,417.0","237,626",53,.,.,.,"50,110.0","404,815","11,901"
2014,13520,"New-Mac Electric Coop, Inc",A,Bundled,O,MO,Cooperative,AECI,"29,794.0","279,171","16,976","4,607.0","45,410",144,"4,475.0","72,215",4,.,.,.,"38,876.0","396,796","17,124"
2014,13523,City of Newberry - (SC),A,Bundled,O,SC,Municipal,DUK,"6,392.4","49,276","4,092","8,426.7","68,936",862,"8,886.0","93,894",13,.,.,.,"23,705.1","212,106","4,967"
2014,13524,"Newberry Electric Coop, Inc",A,Bundled,O,SC,Cooperative,SC,"21,707.0","164,517","11,951","3,474.0","27,367",706,"7,516.0","86,931",18,.,.,.,"32,697.0","278,815","12,675"
2014,13547,"Newnan Wtr, Sewer & Light Comm",A,Bundled,O,GA,Municipal,SOCO,"9,807.0","85,589","7,784","17,112.0","156,424","1,725","6,302.0","72,141",1,.,.,.,"33,221.0","314,154","9,510"
2014,13550,City of Newport,A,Bundled,O,TN,Municipal,TVA,"27,093.0","260,802","18,109","14,454.0","137,920","3,538","10,101.0","159,941",8,0.0,0,0,"51,648.0","558,663","21,655"
2014,13561,City of Newton - (NC),A,Bundled,O,NC,Municipal,DUK,"6,042.5","47,970","3,975","4,527.7","47,534",467,"4,159.4","52,057",62,.,.,.,"14,729.6","147,561","4,504"
2014,13570,Ninnescah Rural E C A Inc,A,Bundled,O,KS,Cooperative,SWPP,"3,772.0","24,862","2,757","6,313.0","46,784","1,308","2,930.0","45,341",2,.,.,.,"13,015.0","116,987","4,067"
2014,13573,Niagara Mohawk Power Corp.,A,Bundled,O,NY,Investor Owned,NYIS,"1,412,906.0","8,914,956","1,164,691","429,172.0","3,220,135","94,509","88,060.0","1,017,505",588,.,.,.,"1,930,138.0","13,152,596","1,259,788"
2014,13573,Niagara Mohawk Power Corp.,C,Delivery,O,NY,Investor Owned,NYIS,"186,699.2","2,746,542","306,231","357,144.7","9,503,774","74,452","104,698.1","8,935,504","1,048",.,.,.,"648,542.0","21,185,820","381,731"
2014,13577,City of Nicholasville - (KY),A,Bundled,O,KY,Municipal,LGEE,"7,021.0","85,233","6,113","2,595.0","30,003",513,"6,152.0","86,556",8,.,.,.,"15,768.0","201,792","6,634"
2014,13602,City of Niles - (OH),A,Bundled,O,OH,Municipal,PJM,"9,046.0","95,841","11,761","9,582.0","98,364",920,"5,175.0","57,666",14,.,.,.,"23,803.0","251,871","12,695"
2014,13604,City of Niles - (MI),A,Bundled,O,MI,Municipal,PJM,"5,284.0","50,060","6,305","4,433.0","41,529","1,162","2,955.0","37,341",19,.,.,.,"12,672.0","128,930","7,486"
2014,13610,Niobrara Valley El Member Corp,A,Bundled,O,NE,Cooperative,SWPP,"6,087.0","53,738","4,741",132.0,"1,077",77,"6,914.0","57,775","1,169",.,.,.,"13,133.0","112,590","5,987"
2014,13640,Northern Virginia Elec Coop,A,Bundled,O,VA,Cooperative,PJM,"253,265.0","2,130,721","145,788","97,339.0","903,386","11,945","71,180.0","995,111",118,.,.,.,"421,784.0","4,029,218","157,851"
2014,13642,Nome Joint Utility Systems,A,Bundled,O,AK,Municipal,NA,"3,667.0","9,302","1,721","7,516.0","20,208",408,.,.,.,.,.,.,"11,183.0","29,510","2,129"
2014,13646,City of Norcross- (GA),A,Bundled,O,GA,Municipal,SOCO,"5,012.0","40,816","3,543","7,517.0","61,222",750,.,.,.,.,.,.,"12,529.0","102,038","4,293"
2014,13647,Noble County R E M C,A,Bundled,O,IN,Cooperative,PJM,"16,829.1","140,076","10,416","2,333.1","19,732",511,"5,820.9","61,414",109,.,.,.,"24,983.1","221,222","11,036"
2014,13651,Nolin Rural Electric Coop Corp,A,Bundled,O,KY,Cooperative,PJM,"53,319.5","508,331","32,441","10,634.3","107,016","1,997","11,022.5","174,722",2,.,.,.,"74,976.3","790,069","34,440"
2014,13664,Norris Public Power District,A,Bundled,O,NE,Political Subdivision,SWPP,"23,973.5","257,641","12,881","7,354.8","66,948","3,921","34,138.7","472,785","1,848",.,.,.,"65,467.0","797,374","18,650"
2014,13669,North Alabama Electric Coop,A,Bundled,O,AL,Cooperative,TVA,"22,086.0","210,879","13,113","11,217.0","94,515","4,948","2,407.0","28,070",2,0.0,0,0,"35,710.0","333,464","18,063"
2014,13675,Nishnabotna Valley R E C,A,Bundled,O,IA,Cooperative,WAUE,"8,452.1","67,875","3,499","1,802.3","18,406",216,"6,749.7","97,528",4,0.0,0,0,"17,004.1","183,809","3,719"
2014,13676,"North Arkansas Elec Coop, Inc",A,Bundled,O,AR,Cooperative,MISO,"48,591.0","415,330","33,533","10,139.5","96,509","2,643","7,475.4","98,395",8,.,.,.,"66,205.9","610,234","36,184"
2014,13679,Town of North Attleborough - (MA),A,Bundled,O,MA,Municipal,ISNE,"16,474.0","109,113","11,985","5,262.0","34,215","1,962","12,492.0","86,525",129,.,.,.,"34,228.0","229,853","14,076"
2014,13684,Nobles Cooperative Electric,A,Bundled,O,IA,Cooperative,MISO,18.2,158,10,7.0,65,2,.,.,.,.,.,.,25.2,223,12
2014,13684,Nobles Cooperative Electric,A,Bundled,O,MN,Cooperative,MISO,"11,260.2","101,842","4,805","5,140.7","65,002",288,22.1,260,1,.,.,.,"16,423.0","167,104","5,094"
2014,13690,North Central MO Elec Coop Inc,A,Bundled,O,MO,Cooperative,AECI,"6,253.0","51,081","4,341","7,845.0","107,846",401,.,.,.,.,.,.,"14,098.0","158,927","4,742"
2014,13693,"North Central Elec Coop, Inc",A,Bundled,O,OH,Cooperative,PJM,"16,020.0","131,611","8,470","4,140.0","34,673","1,168","4,015.0","42,212",13,.,.,.,"24,175.0","208,496","9,651"
2014,13694,"North Central Elec Coop, Inc",A,Bundled,O,ND,Cooperative,MISO,"12,161.0","149,128","6,075","11,652.5","118,683","1,678",140.3,551,2,.,.,.,"23,953.8","268,362","7,755"
2014,13697,North Central Power Co Inc,A,Bundled,O,WI,Investor Owned,MISO,"3,744.9","24,178","4,536","1,175.2","7,718",432,273.1,"3,007",5,0.0,0,0,"5,193.2","34,903","4,973"
2014,13698,North Central Public Pwr Dist,A,Bundled,O,NE,Political Subdivision,SWPP,"5,258.6","46,580","3,522","3,033.6","31,652","1,025","5,216.9","29,991","1,046",.,.,.,"13,509.1","108,223","5,593"
2014,13700,North Itasca Electric Coop Inc,A,Bundled,O,MN,Cooperative,MISO,"6,659.4","44,159","4,970","1,162.1","9,005",353,0.0,0,0,.,.,.,"7,821.5","53,164","5,323"
2014,13704,"North Western Elec Coop, Inc",A,Bundled,O,OH,Cooperative,PJM,"10,668.0","84,513","5,426","2,246.0","19,191",441,972.0,"10,110",5,.,.,.,"13,886.0","113,814","5,872"
2014,13716,North Georgia Elec Member Corp,A,Bundled,O,GA,Cooperative,TVA,"154,823.0","1,494,133","83,769","62,797.0","607,788","14,446","27,652.0","409,928",36,0.0,0,0,"245,272.0","2,511,849","98,251"
2014,13718,City of North Little Rock - (AR),A,Bundled,O,AR,Municipal,MISO,"41,546.0","372,458","33,560","28,842.0","268,595","4,852","23,743.0","268,051",154,40.0,345,1,"94,171.0","909,449","38,567"
2014,13725,City of North Platte,A,Bundled,O,NE,Municipal,SWPP,"11,769.0","122,268","10,850","13,164.0","145,301","1,794","2,689.0","39,953",4,.,.,.,"27,622.0","307,522","12,648"
