Utility Characteristics,,,,IEEE Standard,,,,,,,,,Other Standard,,,,,,,,
Data Year,Utility Number,Utility Name,State,SAIDI With MED,SAIDI Without MED,SAIDI With MED Minus LOS,SAIFI With MED,SAIFI Without MED,SAIFI With MED Minus LOS,Number of Customers,Highest Dist. Voltage,Outages Recorded Automatically,SAIDI With MED,SAIDI Without MED,SAIFI With MED,SAIFI Without MED,Number of Customers,Inactive Accounts Included,Momentary Interruptions,Highest Dist. Voltage,Outages Recorded Automatically
2015,9668,"Jasper-Newton Elec Coop, Inc",TX,"1,316.090",481.970,"1,313.290",5.820,3.860,5.690,"22,756",24.9,Y, , , , , ,,, ,
2015,9682,"Jefferson Davis Elec Coop, Inc",LA, , , , , , , , ,,0.180,0.110,2.310,1.390,"9,924",N,O,14.4,N
2015,9689,Jefferson Electric Member Corp,GA,596.110,96.260,579.850,1.460,1.410,1.160,"33,197",14.4,N, , , , , ,,, ,
2015,9699,"Jemez Mountains Elec Coop, Inc",NM,319.000,319.000,317.000,0.645,0.645,0.645,"31,000",14.4,N, , , , , ,,, ,
2015,9726,Jersey Central Power & Lt Co,NJ,101.700,101.700,94.100,1.090,1.090,0.950,"1,105,452",34.5,Y, , , , , ,,, ,
2015,9739,Joe Wheeler Elec Member Corp,AL, , , , , , , , ,,2.250,2.120,1.520,1.470,"42,851",N,L,12.5,N
2015,9750,Jo-Carroll Energy Coop Inc,IL, , , , , , , , ,,124.000,43.700,1.080,0.622,"20,604",N,L,35.0,N
2015,9777,Johnson City - (TN),TN,38.800,35.100,38.800,0.396,0.365,0.396,"76,568",13.2,Y, , , , , ,,, ,
2015,9778,Johnson County Rural E M C,IN,61.000,34.400,56.200,0.623,0.469,0.541,"25,537",12.5,N, , , , , ,,, ,
2015,9837,Jones-Onslow Elec Member Corp,NC, , , , , , , , ,,66.900, ,0.993, ,"72,239",N,F,12.4,Y
2015,9964,Kenergy Corp,KY,94.530,94.530,90.960,1.400,1.400,1.400,"56,663",14.4,N, , , , , ,,, ,
2015,9991,Kandiyohi Power Coop,MN,72.948,72.948,72.948,0.823,0.823,0.823,"8,239",12.5,Y, , , , , ,,, ,
2015,9996,City of Kansas City - (KS),KS,702.709,257.946,677.126,3.155,2.570,2.707,"56,888",15.0,Y, , , , , ,,, ,
2015,10000,Kansas City Power & Light Co,KS,138.690,86.470,134.980,0.887,0.770,0.844,"255,676",34.0,Y, , , , , ,,, ,
2015,10000,Kansas City Power & Light Co,MO,452.820,74.140,452.820,1.230,1.030,1.230,"279,406",34.0,Y, , , , , ,,, ,
2015,10005,Kansas Gas & Electric Co,KS,296.860,109.710,242.680,1.690,1.260,1.290,"320,058",34.0,N, , , , , ,,, ,
2015,10009,Karnes Electric Coop Inc,TX, , , , , , , , ,,81.559,77.120,0.688,0.625,"19,288",N,F,24.9,N
2015,10019,Kaw Valley Electric Coop Inc,KS,453.200,430.700,391.900, , , ,"9,422", ,Y, , , , , ,,, ,
2015,10056,City of Kaukauna,WI,46.000,46.000,46.000,0.450,0.450,0.450,"14,980",34.5,N, , , , , ,,, ,
2015,10057,City of Lamar - (MO),MO, , , , , , , , ,, , , , , ,,, ,
2015,10063,Kaysville City Corporation,UT, , , , , , , , ,,133.000, ,0.700, ,"9,148",Y,,12.0,N
2015,10071,Kauai Island Utility Cooperative,HI, , , , , , , , ,,355.020, ,6.280, ,"36,832",N,L,12.5,N
2015,10170,"Kiamichi Electric Coop, Inc",OK,5.540,2.810,5.340,2.060,1.490,1.900,"21,372",24.9,N, , , , , ,,, ,
2015,10171,Kentucky Utilities Co,KY,124.010,94.500,102.130,1.222,1.025,0.893,"515,956",34.5,Y, , , , , ,,, ,
2015,10171,Kentucky Utilities Co,VA,219.150,121.680,176.070,1.500,1.050,1.151,"28,351",34.5,Y, , , , , ,,, ,
2015,10210,Ketchikan Public Utilities,AK, , , , , , , , ,,470.100,470.100,7.700,7.700,"7,694",N,L,12.5,N
2015,10226,City of Key West - (FL),FL, , , , , , , , ,,47.100,47.100,1.000,1.000,"29,237",Y,L,13.8,Y
2015,10331,Kingsport Power Co,TN,199.800,199.800,199.800,1.381,1.381,1.381,"47,302",35.0,Y, , , , , ,,, ,
2015,10345,City of Kinston - (NC),NC,106.500,106.500,106.500,1.000,1.000,1.000,"11,605",12.4,N, , , , , ,,, ,
2015,10376,Kissimmee Utility Authority,FL, , , , , , , , ,,42.070,42.070,0.790,0.790,"70,666",N,L,13.2,Y
2015,10393,PUD No 1 of Klickitat County,WA, , , , , , , , ,,4.000,4.000,1.500,1.500,"12,946",N,L,12.5,N
2015,10421,Knoxville Utilities Board,TN,208.800,119.400,208.800,1.600,1.440,1.600,"195,974",13.0,Y, , , , , ,,, ,
2015,10448,Kosciusko County Rural E M C,IN, , , , , , , , ,,181.930,81.060,1.300,0.830,"17,803",N,L,12.5,Y
2015,10454,Kootenai Electric Cooperative,ID, , , , , , , , ,,"4,587.600",504.000,3.650,1.580,"23,272",Y,O,0.1,Y
2015,10539,"La Plata Electric Assn, Inc",CO,165.658,57.213,129.986,1.564,0.789,1.126,"41,496",12.4,Y, , , , , ,,, ,
2015,10562,Lagrange County Rural E M C,IN, , , , , , , , ,,124.230,49.450,1.190,0.840,"7,116",N,F,15.0,N
2015,10579,City of LaFollette,TN,157.874,157.874,157.874,2.355,2.355,2.355,"21,612",7.2,Y, , , , , ,,, ,
2015,10599,"Lake Region Electric Coop, Inc - (OK)",OK,230.534,211.931,208.912,1.478,1.454,1.308,"24,364",12.5,Y, , , , , ,,, ,
2015,10603,"Laclede Electric Coop, Inc",MO, , , , , , , , ,,2.930,2.300,1.930,1.750,"36,559",N,F,12.4,Y
2015,10618,Lake Region Electric Cooperative - (MN),MN,162.230,116.770,143.040,1.850,1.410,1.640,"26,871",12.5,N, , , , , ,,, ,
2015,10623,City of Lakeland - (FL),FL, , , , , , , , ,,55.403,55.403,0.725,0.725,"129,237",N,L,12.5,N
2015,10624,Southern Rivers Energy,GA,244.913,175.224,244.913,1.829,1.758,1.639,"18,453",24.9,Y, , , , , ,,, ,
2015,10625,"Lamb County Electric Coop, Inc",TX, , , , , , , , ,,96.700,96.700, , ,"11,381",N,L, ,Y
2015,10681,Lane Electric Coop Inc,OR, , , , , , , , ,,224.600,224.600,1.110,1.110,"14,458",N,L,12.4,Y
2015,10697,Lake Country Power,MN,304.990,202.330,270.390,2.501,1.873,2.185,"48,631",24.9,Y, , , , , ,,, ,
2015,10704,City of Lansing - (MI),MI, , , , , , , , ,,139.000,43.400,1.080,0.490,"96,704",N,F,13.2,Y
2015,10724,Lassen Municipal Utility District,CA, , , , , , , , ,,"1,256.100","1,256.100",3.600,3.600,"12,080",N,O,14.4,N
2015,10768,"Laurens Electric Coop, Inc",SC,201.950,86.200,192.910,1.380,0.880,1.290,"54,389",14.4,Y, , , , , ,,, ,
2015,10798,Lawrenceburg Municipal Utils,IN,2.146,2.146, ,0.040,0.040, ,"3,427",34.5,N, , , , , ,,, ,
2015,10801,"Leavenworth-Jefferson E C, Inc",KS,334.900,334.900,243.900, , , ,"8,222", ,Y, , , , , ,,, ,
2015,10814,City of Le Sueur - (MN),MN,19.000,19.000,19.000,0.260,0.260,0.260,"2,223",12.0,N, , , , , ,,, ,
2015,10817,"Lea County Electric Coop, Inc",NM, , , , , , , , ,,200.830,175.280,7.590,7.190,"11,323",N,L,24.9,N
2015,10817,"Lea County Electric Coop, Inc",TX, , , , , , , , ,,310.420,241.750,11.430,6.910,"4,656",N,L,24.9,N
2015,10857,"Lee County Electric Coop, Inc",FL, , , , , , , , ,,83.260,83.260,1.130,1.130,"213,225",Y,F,24.9,Y
2015,10868,City of Leesburg - (FL),FL, , , , , , , , ,,60.058,60.058,0.968,0.968,"22,498",N,L,12.5,N
2015,10879,Lehi City Corporation,UT,111.089,22.907,22.907,0.800,0.300,0.300,"18,152",12.5,N, , , , , ,,, ,
2015,10944,PUD No 1 of Lewis County,WA,457.909,261.505,454.298,2.050,1.300,2.020,"31,826",25.0,N, , , , , ,,, ,
2015,10966,City of Lexington - (NC),NC, , , , , , , , ,,0.222,0.222,0.098,0.098,"19,169",Y,L,12.5,Y
2015,11011,Licking Valley Rural E C C,KY, , , , , , , , ,,434.816,203.454,2.288,1.689,"17,289",N,L,7.2,N
2015,11018,Lincoln Electric System,NE,57.300,27.500,57.300,0.550,0.400,0.550,"129,675",35.0,N, , , , , ,,, ,
2015,11022,"Lincoln Electric Coop, Inc",MT,371.230,371.230,371.230, , , ,"5,694", ,, , , , , ,,, ,
2015,11053,Linn County REC,IA,98.000,96.000,0.000,1.133,1.107,0.000,"26,271",12.5,Y, , , , , ,,, ,
2015,11124,City of Lodi - (CA),CA, , , , , , , , ,,24.000,24.000,0.400,0.400,"23,496",N,F,12.0,N
2015,11135,City of Logan - (UT),UT,12.214,4.616,12.214,0.200,0.100,0.200,"19,153",46.0,N, , , , , ,,, ,
2015,11142,City of Logansport - (IN),IN, , , , , , , , ,, , , , , ,,, ,
2015,11148,City of Lompoc - (CA),CA, , , , , , , , ,,22.395, ,0.064, ,"14,203",N,F,12.0,N
2015,11171,Long Island Power Authority,NY,116.000,74.600,73.800,0.990,0.900,0.870,"1,116,191",13.8,Y, , , , , ,,, ,
2015,11187,City of Longmont,CO, , , , , , , , ,,23.680,23.680,0.360,0.360,"41,147",N,F,12.5,N
2015,11200,"Lorain-Medina R E C, Inc",OH,105.481,105.481,66.603, , , ,"16,104",12.5,Y, , , , , ,,, ,
2015,11203,Logan County Coop Power & Light,OH,97.800,17.400,97.800, , , ,"4,614",12.5,Y, , , , , ,,, ,
2015,11204,Los Alamos County,NM,61.030,46.460,60.000,1.020, , ,"9,010",13.2,N, , , , , ,,, ,
2015,11208,Los Angeles Department of Water & Power,CA,92.440,92.440, ,0.740,0.740, ,"1,596,912",34.5,N, , , , , ,,, ,
2015,11241,Entergy Louisiana LLC,LA,374.700,175.500,360.800,2.079,1.628,1.899,"671,784",34.5,Y, , , , , ,,, ,
2015,11249,Louisville Gas & Electric Co,KY,120.290,75.460,119.100,1.157,0.958,1.123,"401,371",34.5,Y, , , , , ,,, ,
2015,11251,Loup River Public Power Dist,NE, , , , , , , , ,,15.000,12.000,0.300,0.200,"19,479",N,F,12.5,N
2015,11256,City of Loveland - (CO),CO,35.140,35.140,35.140,0.400,0.400,0.400,"33,934",12.5,N, , , , , ,,, ,
2015,11291,Lumbee River Elec Member Corp,NC,367.190,117.370,356.970,1.700,1.300,1.555,"58,775",25.0,Y, , , , , ,,, ,
2015,11298,Lyon Rural Electric Coop,IA,51.650,51.650,39.160,1.100,1.100,0.580,"2,180",7.2,N, , , , , ,,, ,
2015,11332,City of Luverne - (MN),MN, , , , , , , , ,,26.500,26.500,1.001,1.001,"2,400",Y,L,24.9,N
2015,11345,Lyon-Lincoln Electric Coop Inc,MN,9.000,9.000,9.000,0.010,0.010,0.010,"3,950",12.4,N, , , , , ,,, ,
2015,11355,"Lynches River Elec Coop, Inc",SC,303.000,302.000,269.000,2.000,1.900,1.500,"20,676",24.9,Y, , , , , ,,, ,
2015,11359,Village of Lyndonville - (VT),VT, , , , , , , , ,, , ,2.000,2.000,"5,520",Y,F,10.5,N
2015,11364,"Lyntegar Electric Coop, Inc",TX,"2,054.680",481.880,"1,991.510", , , ,"22,359",14.4,Y, , , , , ,,, ,
2015,11460,City of Macon - (MO),MO,59.640,21.460,59.640,2.200,1.400,2.200,"2,981",13.0,N, , , , , ,,, ,
2015,11479,Madison Gas & Electric Co,WI,30.950,25.840,30.950,0.330,0.313,0.330,"146,757",13.8,Y, , , , , ,,, ,
2015,11501,Magic Valley Electric Coop Inc,TX,132.000,97.600,118.000, , , ,"107,654",12.4,Y, , , , , ,,, ,
2015,11519,Magnolia Electric Power Assn,MS,387.000, ,320.900, , , ,"31,206",15.0,Y, , , , , ,,, ,
2015,11560,City of Manassas - (VA),VA,4.130,4.130, ,0.070,0.070, ,"15,955",13.2,N, , , , , ,,, ,
2015,11571,Manitowoc Public Utilities,WI,27.000,4.000,27.000,0.100,0.070,0.100,"17,521",13.2,N, , , , , ,,, ,
2015,11586,Town of Mansfield - (MA),MA,9.581,9.581,9.581,0.081,0.081,0.081,"9,682",15.0,N, , , , , ,,, ,
2015,11624,City of Marblehead - (MA),MA, , , , , , , , ,, , , , , ,,, ,
2015,11646,City of Marietta - (GA),GA,73.560,60.420,59.690,0.955,0.836,0.763,"43,529",12.5,Y, , , , , ,,, ,
2015,11693,"Marlboro Electric Coop, Inc",SC,232.670,173.390,232.670,2.160,1.930,2.160,"6,473", ,Y, , , , , ,,, ,
2015,11701,City of Marquette - (MI),MI,30.000,21.370, ,0.400,0.300, ,"16,581",12.5,N, , , , , ,,, ,
2015,11731,City of Marshall - (MN),MN, , , , , , , , ,,0.604,0.604,0.004,0.004,"6,586",N,O,13.8,N
2015,11732,City of Marshall - (MO),MO, , , , , , , , ,,15.380,15.380,0.420,0.420,"5,920",N,L,13.2,N
2015,11740,City of Marshfield - (WI),WI,15.010,5.316,15.010,0.216,0.070,0.216,"13,297",13.2,Y, , , , , ,,, ,
2015,11788,Consumers Energy,IA,96.000,96.000,80.400,1.080,1.080,0.770,"6,406",12.5,N, , , , , ,,, ,
2015,11804,Massachusetts Electric Co,MA, , , , , , , , ,,86.870,82.370,0.781,0.749,"1,274,295",N,L,69.0,Y
2015,11811,Town of Massena - (NY),NY, , , , , , , , ,,33.370,33.370,0.480,0.480,"9,300",N,F,25.0,N
2015,11824,Matanuska Electric Assn Inc,AK,242.608,176.600,221.400,1.781,1.417,1.644,"60,884",25.0,Y, , , , , ,,, ,
2015,11843,Maui Electric Co Ltd,HI, , , , , , , , ,,455.960,151.110,3.277,1.607,"70,303",N,L,12.5,Y
2015,11910,McLeod Cooperative Power Assn,MN,124.900,124.900,69.900,0.832,0.832,0.450,"6,621",7.2,N, , , , , ,,, ,
2015,12186,McMinnville Electric System,TN, , , , , , , , ,,40.415,40.415,0.924,0.924,"7,762",N,F,13.0,N
2015,12187,City of McMinnville - (OR),OR, , , , , , , , ,,38.580, ,0.547, ,"15,727",N,L,12.5,N
2015,12199,Montana-Dakota Utilities Co,MT, , , , , , , , ,,241.630, ,2.767, ,"25,342",N,F,22.0,N
2015,12199,Montana-Dakota Utilities Co,ND, , , , , , , , ,,124.350, ,1.240, ,"91,591",N,F,22.0,N
2015,12199,Montana-Dakota Utilities Co,SD, , , , , , , , ,,118.540, ,2.034, ,"11,031",N,F,22.0,N
2015,12199,Montana-Dakota Utilities Co,WY, , , , , , , , ,,270.170, ,1.523, ,"17,159",N,F,22.0,N
2015,12208,City of McPherson - (KS),KS,343.404,17.547, ,0.395, , ,"8,646",34.5,N, , , , , ,,, ,
2015,12227,Meeker Coop Light & Power Assn,MN,67.280,67.280,64.092,0.850,0.850,0.432,"8,782",12.4,N, , , , , ,,, ,
2015,12243,Meade County Rural E C C,KY,135.330,107.890,132.700,1.370,1.210,1.350,"29,261",25.0,N, , , , , ,,, ,
2015,12260,Mecklenburg Electric Cooperative,VA,327.088,180.585,326.758,2.177,1.589,1.963,"31,095",69.0,Y, , , , , ,,, ,
2015,12268,"Medina Electric Coop, Inc",TX,358.900,358.900, ,2.755,2.755, ,"31,552",24.9,Y, , , , , ,,, ,
2015,12293,City of Memphis - (TN),TN,255.900,160.200,255.900,1.680,1.400,1.680,"407,292",23.0,Y, , , , , ,,, ,
2015,12298,City of Menasha - (WI),WI, , , , , , , , ,,33.150,33.150,0.500,0.500,"9,016",N,L,34.5,N
2015,12301,Nodak Electric Coop Inc,ND,132.000,132.000,89.000,0.588,0.588,0.488,"19,144",15.0,Y, , , , , ,,, ,
2015,12330,Meriwether Lewis Electric Coop,TN, , , , , , , , ,,2.669,2.540,1.706,1.630,"33,735",N,L,25.0,N
2015,12341,MidAmerican Energy Co,IA,99.000,94.000,89.000,0.990,0.980,0.870,"665,409",13.8,Y, , , , , ,,, ,
2015,12341,MidAmerican Energy Co,IL,226.000,100.000,200.000,1.700,1.180,1.390,"84,944",13.8,Y, , , , , ,,, ,
2015,12341,MidAmerican Energy Co,SD,67.000,67.000,43.000,0.470,0.470,0.300,"4,834",13.8,Y, , , , , ,,, ,
2015,12351,City of Mesa - (AZ),AZ,97.452, , ,0.679, , ,"16,428",12.5,Y, , , , , ,,, ,
2015,12377,Midwest Energy Cooperative,MI, , , , , , , , ,,107.230,107.230,0.990,0.990,"34,752",N,F,12.5,N
2015,12377,Midwest Energy Cooperative,OH, , , , , , , , ,,452.900,375.120,2.400,2.160,"1,066",N,F,12.5,Y
2015,12390,Metropolitan Edison Co,PA,138.700,138.700,129.600,1.240,1.240,1.100,"554,476",34.5,Y, , , , , ,,, ,
2015,12395,Menard Electric Coop,IL, , , , , , , , ,,397.000,397.000,3.060,3.060,"10,963",N,O,12.5,N
2015,12450,Midland Power Coop,IA, , , , , , , , ,,134.700,134.700,1.300,1.300,"11,455",N,L,12.5,Y
2015,12452,Mid-South Electric Coop Assn,TX, , , , , , , , ,,1.820,1.630,1.300,1.190,"28,276",N,L,24.9,Y
2015,12463,"Mid-Yellowstone Elec Coop, Inc",MT,262.291,262.291,209.594,2.396,2.396,2.066,"2,012",35.0,N, , , , , ,,, ,
2015,12470,Middle Tennessee E M C,TN, , , , , , , , ,,69.730,69.730,1.760,1.760,"204,546",N,O,14.4,Y
2015,12515,"Midwest Electric, Inc",OH,179.600,116.300,160.100,1.800,1.200,1.500,"10,633",12.5,Y, , , , , ,,, ,
2015,12524,Midwest Energy Inc,KS,391.600,172.200,391.000,2.040,1.520,2.040,"50,136",34.5,Y, , , , , ,,, ,
2015,12532,City of Milan,TN, , , , , , , , ,,48.570,48.570,1.080,1.080,"8,635",Y,O,12.5,N
2015,12539,Midwest Electric Member Corp,NE, , , , , , , , ,,88.640,80.080,0.598,0.556,"6,436",N,F,34.5,N
2015,12546,Mille Lacs Energy Cooperative,MN,131.660,131.660,120.350,1.380,1.380,1.290,"15,054",7.2,Y, , , , , ,,, ,
2015,12642,Maquoketa Valley Rrl Elec Coop,IA,57.820,39.380,56.780,0.960,0.860,0.850,"15,790",12.5,Y, , , , , ,,, ,
2015,12647,"ALLETE, Inc.",MN,294.460,101.820,293.340,1.330,1.170,1.320,"134,193",69.0,N, , , , , ,,, ,
2015,12660,Village of Minster - (OH),OH, , , , , , , , ,,57.645,7.213,0.400,0.100,"1,476",N,L, ,N
2015,12685,Entergy Mississippi Inc,MS,366.000,251.600,345.000,2.021,1.712,1.859,"449,798",34.5,Y, , , , , ,,, ,
2015,12686,Mississippi Power Co,MS, , , , , , , , ,,92.000,61.000,1.000,1.000,"187,296",N,F,23.0,Y
2015,12692,"Missoula Electric Coop, Inc",MT,292.900,292.900,222.300,1.380,1.380,0.770,"15,903",25.0,Y, , , , , ,,, ,
2015,12698,KCP&L Greater Missouri Operations Co.,MO,204.370,108.560,204.370,1.550,1.199,1.550,"310,041",34.0,Y, , , , , ,,, ,
2015,12706,Mitchell Electric Member Corp,GA, , , , , , , , ,,5.436,5.436,3.133,3.133,"24,972",N,L,24.9,N
2015,12745,Modesto Irrigation District,CA,31.100, , ,0.370, , ,"113,601",21.0,N, , , , , ,,, ,
2015,12796,Monongahela Power Co,WV,814.300,368.500,767.200,2.180,1.890,1.970,"383,887",34.5,Y, , , , , ,,, ,
2015,12801,City of Monroe - (NC),NC, , , , , , , , ,,22.000,22.000,0.332,0.332,"10,565",N,F,35.0,N
2015,12803,"Monroe County Elec Coop, Inc",IL,219.400,219.400,184.300,0.031,0.031,0.031,"7,280",12.0,N, , , , , ,,, ,
2015,12825,NorthWestern Energy LLC - (MT),MT,259.610,113.840,259.610,1.565,1.318,1.565,"353,673",25.0,N, , , , , ,,, ,
2015,12860,Morgan County Rural Elec Assn,CO, , , , , , , , ,,221.000,128.000, , ,"7,973",N,O,12.5,N
2015,12866,Moon Lake Electric Assn Inc,CO, , , , , , , , ,,123.480,111.960,1.030,1.020,"2,299",N,L,34.5,N
2015,12866,Moon Lake Electric Assn Inc,UT, , , , , , , , ,,123.480,111.960,1.030,1.020,"16,884",N,L,34.5,N
2015,12894,City of Moorhead - (MN),MN,35.000, , ,0.780, , ,"17,542",12.5,N, , , , , ,,, ,
2015,12901,Mora-San Miguel Elec Coop,NM,285.556,252.780, , , , ,"10,818", ,, , , , , ,,, ,
2015,12929,South Central Indiana REMC,IN,807.508,375.463,734.921,4.828,4.125,3.638,"33,321",12.0,N, , , , , ,,, ,
2015,12944,City of Morganton - (NC),NC, , , , , , , , ,,49.450,19.000,1.000,0.530,"8,204",N,F,12.4,N
2015,12988,City of Morristown - (TN),TN, , , , , , , , ,,76.890,41.400,1.170,0.660,"14,736",N,F,13.8,Y
2015,12989,Village of Morrisville - (VT),VT, , , , , , , , ,,100.000,100.000,0.900,0.900,"4,025",N,F,12.4,N
2015,12990,Consolidated Electric Coop Inc,OH,179.000,103.000,103.000,1.830,1.090,0.980,"16,567",12.5,Y, , , , , ,,, ,
2015,13027,"Mountain Electric Coop, Inc",NC,96.260,96.260,96.260,0.630,0.630,0.630,"11,768",12.5,N, , , , , ,,, ,
2015,13027,"Mountain Electric Coop, Inc",TN,324.180,324.180,324.180,3.200,3.200,3.200,"48,422",12.5,N, , , , , ,,, ,
2015,13032,Mt Carmel Public Utility Co,IL, , , , , , , , ,,82.890,46.500,2.850,2.000,"5,537",N,L,7.2,N
2015,13058,"Mountain View Elec Assn, Inc",CO,113.912,56.645,113.912,0.848,0.604,0.848,"48,341",25.0,N, , , , , ,,, ,
2015,13119,City of Murfreesboro,TN, , , , , , , , ,,37.644,37.644,0.678,0.678,"57,199",N,L,13.1,N
2015,13137,City of Murray - (UT),UT, , , , , , , , ,,62.000, ,1.000, ,"17,481",Y,O,12.5,N
2015,13138,City of Murray - (KY),KY, , , , , , , , ,, , , , , ,,,13.0,N
2015,13143,Board of Water Electric & Communications,IA, , , , , , , , ,,9.529,9.529,0.250,0.250,"11,371",N,F,13.8,N
2015,13145,Village of Muscoda - (WI),WI, , , , , , , , ,,0.463,0.463,0.005,0.005,"1,000",N,L,12.5,N
2015,13196,Northern Plains Electric Coop,ND,308.400,268.800,171.400,2.359,2.205,1.243,"11,691",12.4,Y, , , , , ,,, ,
2015,13206,Nantucket Electric Co,MA, , , , , , , , ,,"1,406.860",33.640,2.430,0.431,"12,819",N,L,69.0,Y
2015,13208,City of Naperville - (IL),IL,20.880, , ,0.424, , ,"59,022",12.4,N, , , , , ,,, ,
2015,13214,The Narragansett Electric Co,RI,341.820,64.290,341.820,1.231,0.937,1.231,"482,984",69.0,Y, , , , , ,,, ,
2015,13216,Nashville Electric Service,TN,165.490,112.920,165.490,1.840,1.580,1.840,"366,375",23.9,Y, , , , , ,,, ,
2015,13227,Natchez Trace Elec Power Assn,MS, , , , , , , , ,,"1,017.000",182.400, , ,"15,776",N,L,24.9,N
2015,13314,Navajo Tribal Utility Authority,AZ, , , , , , , , ,, , ,215.960,64.680,"28,209",Y,L,27.9,N
2015,13314,Navajo Tribal Utility Authority,NM, , , , , , , , ,, , ,181.920,42.037,"10,927",Y,L,27.9,N
2015,13314,Navajo Tribal Utility Authority,UT, , , , , , , , ,, , ,88.380,45.980,923,Y,L,27.9,N
2015,13337,Nebraska Public Power District,NE,43.600,43.600,42.360,0.600,0.600,0.570,"90,753",69.0,Y, , , , , ,,, ,
2015,13386,"Nemaha-Marshall E C A, Inc",KS,221.943,221.943,91.486,2.088,2.088,1.011,"3,391",34.5,N, , , , , ,,, ,
2015,13407,Nevada Power Co,NV,42.523,31.934,0.000,0.430,0.374,0.000,"900,933",60.0,Y, , , , , ,,, ,
2015,13416,City of New Bern - (NC),NC,30.229,4.169,30.229,1.200,0.600,1.200,"22,095",23.0,N, , , , , ,,, ,
2015,13418,City of New Braunfels - (TX),TX,49.810,49.810,49.810,1.003,1.003,1.003,"35,730",34.0,N, , , , , ,,, ,
2015,13424,New Castle Municipal Serv Comm,DE,41.758,41.758,41.758,0.300,0.300,0.300,"2,682",12.0,N, , , , , ,,, ,
2015,13441,New Hampshire Elec Coop Inc,NH, , , , , , , , ,,6.680,6.680,3.380,3.380,"80,141",N,F,13.0,Y
2015,13448,City of New Holstein - (WI),WI, , , , , , , , ,,80.200,80.200,0.550,0.550,"2,636",N,L,12.5,N
2015,13478,Entergy New Orleans Inc,LA,225.800,135.800,222.300,1.802,1.413,1.737,"199,066",34.5,Y, , , , , ,,, ,
2015,13480,New Prague Utilities Comm,MN, , , , , , , , ,,9.890,9.890,0.163,0.163,"2,560",N,F,12.5,N
2015,13482,New River Light & Power Co,NC,15.802,15.802,15.802,0.200,0.200,0.200,"7,926",12.5,N, , , , , ,,, ,
2015,13485,New Smyrna Beach City of,FL,123.120, , ,2.990, , ,"26,753",23.0,N, , , , , ,,, ,
2015,13488,New Ulm Public Utilities Comm,MN, , , , , , , , ,,3.380, ,0.066, ,"7,210",N,F,13.2,N
2015,13511,New York State Elec & Gas Corp,NY,162.900,149.400,162.300,1.290,1.260,1.260,"877,062",34.5,N, , , , , ,,, ,
2015,13524,"Newberry Electric Coop, Inc",SC, , , , , , , , ,,289.440,86.800, , ,"12,752",,,12.5,N
2015,13547,"Newnan Wtr, Sewer & Light Comm",GA,17.623,17.623, ,0.193,0.193, ,"9,933",25.0,N, , , , , ,,, ,
2015,13561,City of Newton - (NC),NC,23.567,10.450, ,0.475, , ,"4,528",25.0,Y, , , , , ,,, ,
2015,13573,Niagara Mohawk Power Corp.,NY,132.420,124.420,132.420,1.070,1.020,1.070,"1,605,794",69.0,Y, , , , , ,,, ,
2015,13640,Northern Virginia Elec Coop,VA,49.710,49.710,48.770,0.760,0.760,0.740,"156,113",34.5,N, , , , , ,,, ,
2015,13647,Noble County R E M C,IN,255.200,145.300,181.400,1.341,1.096,0.994,"11,123",12.0,Y, , , , , ,,, ,
2015,13651,Nolin Rural Electric Coop Corp,KY,265.028,186.019, ,2.430,2.141, ,"34,658",12.5,Y, , , , , ,,, ,
2015,13664,Norris Public Power District,NE,260.283,236.440,23.843,1.734,1.618,0.116,"18,801",12.5,N, , , , , ,,, ,
2015,13675,Nishnabotna Valley R E C,IA, , , , , , , , ,,253.840,253.840,1.530,1.530,"3,712",N,O,12.5,N
2015,13676,"North Arkansas Elec Coop, Inc",AR,211.130,211.130,206.340,2.700,2.700,2.370,"36,303",25.0,Y, , , , , ,,, ,
2015,13679,Town of North Attleborough - (MA),MA,12.600,12.600,12.600,0.170,0.170,0.170,"13,300",15.0,N, , , , , ,,, ,
2015,13684,Nobles Cooperative Electric,MN,195.770,195.770,152.870,1.790,1.790,1.100,"6,513",7.0,Y, , , , , ,,, ,
2015,13690,North Central MO Elec Coop Inc,MO, , , , , , , , ,,15.350,8.040,1.990,1.490,"4,798",N,L,12.4,N
2015,13693,"North Central Elec Coop, Inc",OH,44.190,44.190,31.080, , , ,"9,632",12.5,Y, , , , , ,,, ,
2015,13694,"North Central Elec Coop, Inc",ND, , , , , , , , ,,156.000,156.000, , ,"7,779",N,,14.4,Y
2015,13698,North Central Public Pwr Dist,NE, , , , , , , , ,,47.600,47.600,0.550,0.550,"5,677",N,F,7.2,N
2015,13700,North Itasca Electric Coop Inc,MN, , , , , , , , ,,307.010,180.100,3.900,1.140,"5,347",N,L,7.2,N
2015,13704,"North Western Elec Coop, Inc",OH,266.200,266.200,266.200,2.200,2.200,2.200,"5,883",12.5,N, , , , , ,,, ,
2015,13716,North Georgia Elec Member Corp,GA,187.082,168.978,187.037,1.898,1.821,1.887,"96,934",14.4,Y, , , , , ,,, ,
2015,13718,City of North Little Rock - (AR),AR, , , , , , , , ,,116.200, , , ,"38,426",Y,O,13.8,Y
2015,13730,City of North St Paul - (MN),MN, , , , , , , , ,,0.253,0.247,0.241,0.029,"6,485",N,F,13.8,N
