Utility Characteristics,,,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
2015,18643,Tennessee Valley Electric Coop,A,Bundled,O,TN,Cooperative,TVA,"23,692.0","217,220","15,905","17,903.0","158,612","3,536","1,220.0","13,119",1,0.0,0,0,"42,815.0","388,951","19,442"
2015,18820,City of Thief River Falls,A,Bundled,O,MN,Municipal,MISO,"4,541.0","43,008","4,070","5,454.0","59,237",732,"3,589.0","37,963",36,.,.,.,"13,584.0","140,208","4,838"
2015,18847,City of Thomaston - (GA),A,Bundled,O,GA,Municipal,SOCO,"4,769.0","41,881","4,007","5,727.0","48,534",584,"2,569.0","33,556",3,.,.,.,"13,065.0","123,971","4,594"
2015,18848,City of Thomasville - (GA),A,Bundled,O,GA,Municipal,SOCO,"22,146.0","184,951","12,857","34,749.0","320,637","2,512",.,.,.,.,.,.,"56,895.0","505,588","15,369"
2015,18895,Thumb Electric Coop of Mich,A,Bundled,O,MI,Cooperative,MISO,"15,635.0","130,265","11,220","3,160.0","37,436",984,.,.,.,.,.,.,"18,795.0","167,701","12,204"
2015,18917,Tillamook Peoples Utility Dist,A,Bundled,O,OR,Political Subdivision,BPAT,"19,636.0","207,713","18,485","9,044.0","117,858","2,172","5,702.0","108,633",6,.,.,.,"34,382.0","434,204","20,663"
2015,18940,Tipmont Rural Elec Member Corp,A,Bundled,O,IN,Cooperative,MISO,"39,714.0","305,851","24,444","12,122.0","114,379","1,670","7,001.0","92,974",7,.,.,.,"58,837.0","513,204","26,121"
2015,18941,City of Tipp City - (OH),A,Bundled,O,OH,Municipal,PJM,"5,374.0","46,886","4,389","2,546.0","21,874",486,"7,910.0","85,663",43,.,.,.,"15,830.0","154,423","4,918"
2015,18942,Tipton Municipal Electric Util,A,Bundled,O,IN,Municipal,MISO,"3,919.9","39,136","3,287","2,215.0","21,969",810,"7,088.6","82,895",83,.,.,.,"13,223.5","144,000","4,180"
2015,18943,Tippah Electric Power Assn,A,Bundled,O,MS,Cooperative,TVA,"16,213.0","148,130","10,308","10,494.0","89,744","3,158","7,485.0","89,432",8,0.0,0,0,"34,192.0","327,306","13,474"
2015,18947,City of Tipton - (IA),A,Bundled,O,IA,Municipal,MISO,"1,146.0","11,240","1,408","1,193.0","11,660",36,"1,176.0","9,968",8,.,.,.,"3,515.0","32,868","1,452"
2015,18951,Tishomingo County E P A,A,Bundled,O,MS,Cooperative,TVA,"15,757.0","146,718","10,912","11,888.0","100,512","2,479","2,671.0","33,507",5,0.0,0,0,"30,316.0","280,737","13,396"
2015,18955,"Tri-County Electric Coop, Inc",A,Bundled,O,IL,Cooperative,MISO,"32,970.0","232,908","15,745","4,495.0","39,818",338,"8,329.0","98,500",39,0.0,0,0,"45,794.0","371,226","16,122"
2015,18956,Tri-County Elec Member Corp,A,Bundled,O,GA,Cooperative,SOCO,"30,195.0","269,897","19,110","5,816.7","52,842","2,018","2,322.4","40,839",13,.,.,.,"38,334.1","363,578","21,141"
2015,18957,Tri-County Elec Member Corp,A,Bundled,O,NC,Cooperative,CPLE,"36,281.0","327,300","20,464","12,223.0","117,642","4,004","6,872.0","94,735",5,.,.,.,"55,376.0","539,677","24,473"
2015,18961,Twin County Electric Pwr Assn,A,Bundled,O,MS,Cooperative,MISO,"16,823.2","116,534","9,434","5,157.8","34,580","1,210","7,962.0","49,187","1,950",.,.,.,"29,943.0","200,301","12,594"
2015,18962,Twin Valley Electric Coop Inc,A,Bundled,O,KS,Cooperative,SWPP,"3,875.0","24,987","2,164","1,825.0","9,780",946,.,.,.,.,.,.,"5,700.0","34,767","3,110"
2015,18976,Trinity Valley Elec Coop Inc,A,Bundled,O,TX,Cooperative,ERCO,"116,727.4","994,605","60,874","17,591.0","157,590","4,294","4,744.6","50,983",6,0.0,0,0,"139,063.0","1,203,178","65,174"
2015,18995,Tenaska Power Services,B,Energy,O,DE,Retail Power Marketer,PJM,0.0,0,0,0.0,0,0,"1,708.1","30,762",1,0.0,0,0,"1,708.1","30,762",1
2015,18995,Tenaska Power Services,D,Bundled,O,TX,Retail Power Marketer,ERCO,0.0,0,0,0.5,5,1,"43,694.4","1,212,108",217,0.0,0,0,"43,694.9","1,212,113",218
2015,18997,The Toledo Edison Co,A,Bundled,O,OH,Investor Owned,PJM,"108,217.2","832,380","89,165","43,709.0","337,296","9,769","72,703.1","1,407,650",70,0.0,0,0,"224,629.3","2,577,326","99,004"
2015,18997,The Toledo Edison Co,C,Delivery,O,OH,Investor Owned,PJM,"100,974.1","1,636,516","181,608","83,041.4","1,689,483","27,102","40,240.5","4,551,185",437,0.0,0,0,"224,256.0","7,877,184","209,147"
2015,19007,Tombigbee Electric Power Assn,A,Bundled,O,MS,Cooperative,TVA,"57,026.0","553,379","34,873","36,178.0","316,020","7,826","16,660.0","235,195",17,0.0,0,0,"109,864.0","1,104,594","42,716"
2015,19022,Tongue River Electric Coop Inc,A,Bundled,O,MT,Cooperative,NWMT,"7,553.0","53,022","4,260","1,553.0","12,483",545,"3,208.0","25,336",163,.,.,.,"12,314.0","90,841","4,968"
2015,19027,"Tombigbee Electric Coop, Inc",A,Bundled,O,AL,Cooperative,SOCO,"13,262.0","99,964","8,352","2,152.0","16,739","1,022",.,.,.,.,.,.,"15,414.0","116,703","9,374"
2015,19032,City of Torrington - (WY),A,Bundled,O,WY,Municipal,WACM,"2,464.0","27,691","3,139","3,819.0","36,081",708,"2,607.0","33,312",53,.,.,.,"8,890.0","97,084","3,900"
2015,19060,"Traverse Electric Coop, Inc",A,Bundled,O,MN,Cooperative,SWPP,"3,607.2","31,733","1,805","1,179.2","11,672",81,582.0,"8,094",11,.,.,.,"5,368.4","51,499","1,897"
2015,19060,"Traverse Electric Coop, Inc",A,Bundled,O,ND,Cooperative,SWPP,53.8,483,28,.,.,.,.,.,.,.,.,.,53.8,483,28
2015,19060,"Traverse Electric Coop, Inc",A,Bundled,O,SD,Cooperative,SWPP,"2,166.0","19,484",996,256.5,"2,885",26,"1,365.1","18,487",3,.,.,.,"3,787.6","40,856","1,025"
2015,19107,ENGIE Resources Inc.,B,Energy,O,CT,Retail Power Marketer,ISNE,0.0,0,0,"80,671.0","883,435",272,"20,930.0","229,204",71,0.0,0,0,"101,601.0","1,112,639",343
2015,19107,ENGIE Resources Inc.,B,Energy,O,DC,Retail Power Marketer,PJM,0.0,0,0,"16,560.0","217,790",48,252.0,"3,317",1,0.0,0,0,"16,812.0","221,107",49
2015,19107,ENGIE Resources Inc.,B,Energy,O,DE,Retail Power Marketer,PJM,0.0,0,0,"3,398.0","50,015",16,"4,432.0","65,227",21,0.0,0,0,"7,830.0","115,242",37
2015,19107,ENGIE Resources Inc.,B,Energy,O,IL,Retail Power Marketer,MISO,0.0,0,0,"142,704.0","2,265,592",171,"60,578.0","961,747",72,0.0,0,0,"203,282.0","3,227,339",243
2015,19107,ENGIE Resources Inc.,B,Energy,O,MA,Retail Power Marketer,ISNE,0.0,0,0,"90,781.0","985,849",285,"85,493.0","928,420",268,0.0,0,0,"176,274.0","1,914,269",553
2015,19107,ENGIE Resources Inc.,B,Energy,O,MD,Retail Power Marketer,PJM,0.0,0,0,"35,105.0","480,103",146,"23,698.0","324,090",98,0.0,0,0,"58,803.0","804,193",244
2015,19107,ENGIE Resources Inc.,B,Energy,O,ME,Retail Power Marketer,ISNE,0.0,0,0,"27,787.0","343,109",225,"15,293.0","188,843",124,0.0,0,0,"43,080.0","531,952",349
2015,19107,ENGIE Resources Inc.,B,Energy,O,NJ,Retail Power Marketer,PJM,0.0,0,0,"169,782.0","2,063,507",543,"40,866.0","496,676",131,0.0,0,0,"210,648.0","2,560,183",674
2015,19107,ENGIE Resources Inc.,B,Energy,O,NY,Retail Power Marketer,NYIS,0.0,0,0,"315,822.0","4,543,515",604,"46,775.0","672,920",89,0.0,0,0,"362,597.0","5,216,435",693
2015,19107,ENGIE Resources Inc.,B,Energy,O,OH,Retail Power Marketer,PJM,0.0,0,0,"69,954.0","1,280,641",92,"94,644.0","1,732,631",125,0.0,0,0,"164,598.0","3,013,272",217
2015,19107,ENGIE Resources Inc.,B,Energy,O,PA,Retail Power Marketer,PJM,0.0,0,0,"140,287.0","2,235,647",387,"93,136.0","1,484,231",257,0.0,0,0,"233,423.0","3,719,878",644
2015,19107,ENGIE Resources Inc.,D,Bundled,O,TX,Retail Power Marketer,ERCO,0.0,0,0,"380,336.0","5,956,121",601,"339,032.0","5,311,813",536,444.0,"9,800",1,"719,812.0","11,277,734","1,138"
2015,19108,Tideland Electric Member Corp,A,Bundled,O,NC,Cooperative,PJM,"32,316.0","242,498","19,907","12,247.0","110,986","2,755",168.0,"1,520",2,.,.,.,"44,731.0","355,004","22,664"
2015,19119,"TransCanada Power Marketing, Ltd.",B,Energy,O,CT,Retail Power Marketer,ISNE,0.0,0,0,0.0,0,0,"102,871.0","1,182,681",247,0.0,0,0,"102,871.0","1,182,681",247
2015,19119,"TransCanada Power Marketing, Ltd.",B,Energy,O,MA,Retail Power Marketer,ISNE,0.0,0,0,0.0,0,0,"213,970.0","2,359,114",264,0.0,0,0,"213,970.0","2,359,114",264
2015,19119,"TransCanada Power Marketing, Ltd.",B,Energy,O,ME,Retail Power Marketer,ISNE,0.0,0,0,0.0,0,0,"25,064.0","304,447",41,0.0,0,0,"25,064.0","304,447",41
2015,19119,"TransCanada Power Marketing, Ltd.",B,Energy,O,NH,Retail Power Marketer,ISNE,0.0,0,0,0.0,0,0,"52,659.0","633,062",111,0.0,0,0,"52,659.0","633,062",111
2015,19119,"TransCanada Power Marketing, Ltd.",B,Energy,O,NY,Retail Power Marketer,NYIS,0.0,0,0,0.0,0,0,"51,604.0","581,068",89,0.0,0,0,"51,604.0","581,068",89
2015,19119,"TransCanada Power Marketing, Ltd.",B,Energy,O,RI,Retail Power Marketer,ISNE,0.0,0,0,0.0,0,0,"34,255.0","404,706",61,0.0,0,0,"34,255.0","404,706",61
2015,19125,City of Traverse City - (MI),A,Bundled,O,MI,Municipal,MISO,"6,312.0","55,956","9,202","16,075.0","144,057","3,251","9,475.0","114,861",36,.,.,.,"31,862.0","314,874","12,489"
2015,19126,"TriEagle Energy, L.P.",B,Energy,O,NJ,Retail Power Marketer,PJM,"15,908.5","157,757","18,439","17,523.3","214,420",991,0.0,0,0,0.0,0,0,"33,431.8","372,177","19,430"
2015,19126,"TriEagle Energy, L.P.",B,Energy,O,PA,Retail Power Marketer,PJM,"10,696.5","118,506","11,074","29,798.7","383,090","2,302",0.0,0,0,0.0,0,0,"40,495.2","501,596","13,376"
2015,19126,"TriEagle Energy, L.P.",D,Bundled,O,TX,Retail Power Marketer,ERCO,"81,904.9","791,549","54,340","36,413.8","425,073","4,512",0.0,0,0,0.0,0,0,"118,318.7","1,216,622","58,852"
2015,19149,City of Trenton - (TN),A,Bundled,O,TN,Municipal,TVA,"2,673.0","24,578","1,951","3,788.0","35,751",506,516.0,"7,947",1,0.0,0,0,"6,977.0","68,276","2,458"
2015,19150,Trenton Municipal Utilities - (MO),A,Bundled,O,MO,Municipal,SWPP,"3,519.0","31,598","2,612","2,823.0","30,461",482,"1,938.0","23,472",2,.,.,.,"8,280.0","85,531","3,096"
2015,19154,Tri-State Electric Member Corp,A,Bundled,O,GA,Cooperative,TVA,"16,389.0","135,184","11,490","10,003.0","80,948","2,383",0.0,0,0,0.0,0,0,"26,392.0","216,132","13,873"
2015,19154,Tri-State Electric Member Corp,A,Bundled,O,NC,Cooperative,TVA,"1,549.0","12,264","1,279",164.0,"1,074",159,0.0,0,0,0.0,0,0,"1,713.0","13,338","1,438"
2015,19154,Tri-State Electric Member Corp,A,Bundled,O,TN,Cooperative,TVA,"3,880.0","32,192","2,637","2,068.0","16,459",527,0.0,0,0,0.0,0,0,"5,948.0","48,651","3,164"
2015,19156,Powder River Energy Corp,A,Bundled,O,MT,Cooperative,WACM,47.1,501,44,602.6,"2,489",76,"6,520.2","103,520",63,.,.,.,"7,169.9","106,510",183
2015,19156,Powder River Energy Corp,A,Bundled,O,WY,Cooperative,WACM,"18,564.1","208,698","14,770","66,504.0","839,982","8,873","88,824.8","1,478,188","3,519",.,.,.,"173,892.9","2,526,868","27,162"
2015,19157,Tri-County Electric Coop,A,Bundled,O,IA,Cooperative,MISO,229.2,"1,537",122,19.4,124,3,.,.,.,.,.,.,248.6,"1,661",125
2015,19157,Tri-County Electric Coop,A,Bundled,O,MN,Cooperative,MISO,"23,726.4","168,155","14,737","6,493.2","58,084",929,"4,378.0","62,662",19,.,.,.,"34,597.6","288,901","15,685"
2015,19158,Tri-County Electric Coop Assn,A,Bundled,O,MO,Cooperative,AECI,"10,228.0","67,018","5,732","2,731.0","21,139",595,.,.,.,.,.,.,"12,959.0","88,157","6,327"
2015,19159,"Tri-County Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"152,795.5","1,664,170","87,078","43,812.1","525,914","12,319","33,295.8","523,908","1,486",0.0,0,0,"229,903.4","2,713,992","100,883"
2015,19160,"Tri-County Electric Coop, Inc",A,Bundled,O,CO,Cooperative,SWPP,34.0,190,6,18.0,78,24,.,.,.,.,.,.,52.0,268,30
2015,19160,"Tri-County Electric Coop, Inc",A,Bundled,O,KS,Cooperative,SWPP,"1,255.0","9,263",920,"1,374.0","11,908",390,136.0,"1,440",23,.,.,.,"2,765.0","22,611","1,333"
2015,19160,"Tri-County Electric Coop, Inc",A,Bundled,O,NM,Cooperative,SWPP,2.5,13,4,0.4,1,1,.,.,.,.,.,.,2.9,14,5
2015,19160,"Tri-County Electric Coop, Inc",A,Bundled,O,OK,Cooperative,SWPP,"18,454.0","136,314","11,545","34,415.0","306,151","8,775","38,268.0","488,139","1,272",.,.,.,"91,137.0","930,604","21,592"
2015,19160,"Tri-County Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,334.0,"2,468",169,"2,443.0","21,330",122,261.0,"2,930",8,.,.,.,"3,038.0","26,728",299
2015,19161,"Tri-County Electric Coop, Inc",A,Bundled,O,FL,Cooperative,SEC,"24,908.8","166,900","15,975","6,880.6","48,896","1,521","7,703.2","84,382",276,0.0,0,0,"39,492.6","300,178","17,772"
2015,19162,Tri-County Elec Member Corp,A,Bundled,O,KY,Cooperative,TVA,"30,007.0","285,035","19,643","24,318.0","236,225","5,142","4,708.0","73,019",5,0.0,0,0,"59,033.0","594,279","24,790"
2015,19162,Tri-County Elec Member Corp,A,Bundled,O,TN,Cooperative,TVA,"36,067.0","346,681","21,982","17,948.0","158,341","4,785","2,079.0","29,232",4,0.0,0,0,"56,094.0","534,254","26,771"
2015,19189,Trico Electric Cooperative Inc,A,Bundled,O,AZ,Cooperative,WALC,"55,828.7","428,037","41,506","24,621.6","212,457","2,332","3,088.9","42,738",32,0.0,0,0,"83,539.2","683,232","43,870"
2015,19219,Diverse Power Incorporated,A,Bundled,O,AL,Cooperative,SOCO,880.5,"7,463",537,242.8,"1,707",132,.,.,.,.,.,.,"1,123.3","9,170",669
2015,19219,Diverse Power Incorporated,A,Bundled,O,GA,Cooperative,SOCO,"54,274.9","449,032","28,972","16,453.3","133,229","4,966","6,966.3","111,687",14,.,.,.,"77,694.5","693,948","33,952"
2015,19225,City of Troy - (AL),A,Bundled,O,AL,Municipal,SOCO,"9,438.0","98,577","6,452","2,987.0","31,292","1,363","20,416.0","279,815",196,0.0,0,0,"32,841.0","409,684","8,011"
2015,19229,Truckee Donner P U D,A,Bundled,O,CA,Political Subdivision,NEVP,"11,591.0","75,004","11,938","9,910.0","65,342","1,482",.,.,.,.,.,.,"21,501.0","140,346","13,420"
2015,19266,Tullahoma Board-Public Utils,A,Bundled,O,TN,Municipal,TVA,"12,062.0","125,130","8,679","13,191.0","134,510","1,907","2,943.0","41,920",4,0.0,0,0,"28,196.0","301,560","10,590"
2015,19273,City of Tupelo - (MS),A,Bundled,O,MS,Municipal,TVA,"13,129.0","142,703","10,640","32,210.0","340,337","4,549","10,164.0","174,524",5,0.0,0,0,"55,503.0","657,564","15,194"
2015,19277,TDX North Slope Generating Co,A,Bundled,O,AK,Investor Owned,NA,.,.,.,"17,429.0","73,055",168,.,.,.,.,.,.,"17,429.0","73,055",168
2015,19281,Turlock Irrigation District,A,Bundled,O,CA,Political Subdivision,TIDC,"113,618.0","709,300","72,777","35,332.0","259,932","24,087","129,217.0","1,042,026","4,515",.,.,.,"278,167.0","2,011,258","101,379"
2015,19293,Southeastern Electric Coop Inc - (SD),A,Bundled,O,SD,Cooperative,SWPP,"22,740.5","225,867","14,104","10,571.6","119,132","1,810","19,925.7","282,614",256,0.0,0,0,"53,237.8","627,613","16,170"
2015,19307,City of Tuscumbia,A,Bundled,O,AL,Municipal,TVA,"5,515.0","53,274","3,874","3,112.0","27,861",832,"1,784.0","15,840",3,0.0,0,0,"10,411.0","96,975","4,709"
2015,19308,City of Tuskegee,A,Bundled,O,AL,Municipal,SOCO,"8,576.0","64,589","5,876","1,942.0","14,252",668,"7,524.0","76,378",111,.,.,.,"18,042.0","155,219","6,655"
2015,19324,Two Rivers Water & Light,A,Bundled,O,WI,Municipal,MISO,"4,140.6","32,686","5,493","4,665.5","43,316",584,409.3,"3,841",1,0.0,0,0,"9,215.4","79,843","6,078"
2015,19325,Umatilla Electric Coop Assn,A,Bundled,O,OR,Cooperative,BPAT,"13,689.6","161,019","11,207","12,326.8","190,614","1,972","60,107.3","1,228,673","1,500",0.0,0,0,"86,123.7","1,580,306","14,679"
2015,19327,TXU Energy Retail Co LP,D,Bundled,O,TX,Retail Power Marketer,ERCO,"2,892,772.0","21,499,339","1,464,212","685,406.0","5,944,103","175,007","830,077.0","13,165,783","28,484",0.0,0,0,"4,408,255.0","40,609,225","1,667,703"
2015,19390,"UGI Utilities, Inc",A,Bundled,O,PA,Investor Owned,PJM,"64,895.8","550,402","53,959","19,814.1","174,566","6,737","1,704.7","18,736",96,0.0,0,0,"86,414.6","743,704","60,792"
2015,19390,"UGI Utilities, Inc",C,Delivery,O,PA,Investor Owned,PJM,127.9,"3,763",314,"3,775.0","155,445",710,"1,644.5","87,340",66,0.0,0,0,"5,547.4","246,548","1,090"
2015,19396,Tri-County Electric Coop,A,Bundled,O,MI,Cooperative,MISO,"30,201.1","216,764","22,241","5,653.2","37,123","3,262","7,849.6","81,154",151,0.0,0,0,"43,703.9","335,041","25,654"
2015,19397,City of Ukiah - (CA),A,Bundled,O,CA,Municipal,CISO,"4,936.0","37,376","6,274","8,514.0","70,489","1,574",183.0,"1,210",54,.,.,.,"13,633.0","109,075","7,902"
2015,19430,City of Union City,A,Bundled,O,TN,Municipal,TVA,"6,494.0","68,211","5,148","9,352.0","93,427","1,213","8,699.0","130,579",6,0.0,0,0,"24,545.0","292,217","6,367"
2015,19431,City of Union - (SC),A,Bundled,O,SC,Municipal,DUK,"8,526.0","64,879","5,737","7,325.0","57,711","1,102",946.0,"8,180",12,0.0,0,0,"16,797.0","130,770","6,851"
2015,19435,Union Electric Membership Corp - (NC),A,Bundled,O,NC,Cooperative,DUK,"130,221.0","1,102,313","70,679","18,343.0","193,933","1,720",.,.,.,.,.,.,"148,564.0","1,296,246","72,399"
2015,19436,Union Electric Co - (MO),A,Bundled,O,MO,Investor Owned,MISO,"1,463,568.0","12,903,233","1,043,603","1,275,395.0","14,679,191","155,680","469,231.0","8,272,682","4,254","1,724.0","20,622",1,"3,209,918.0","35,875,728","1,203,538"
2015,19437,Western Iowa Power Coop,A,Bundled,O,IA,Cooperative,SWPP,"8,902.0","64,374","4,025","1,094.3","9,825",237,"3,694.8","32,432","1,282",.,.,.,"13,691.1","106,631","5,544"
2015,19445,"Southern Indiana R E C, Inc",A,Bundled,O,IN,Cooperative,MISO,"13,941.0","108,085","8,571","3,209.0","27,245",608,"19,627.0","316,480",31,.,.,.,"36,777.0","451,810","9,210"
2015,19446,Duke Energy Kentucky,A,Bundled,O,KY,Investor Owned,PJM,"123,812.0","1,433,316","122,962","135,236.0","1,786,454","15,272","53,100.0","813,520",371,.,.,.,"312,148.0","4,033,290","138,605"
2015,19454,City of Unalaska - (AK),A,Bundled,O,AK,Municipal,NA,"1,542.6","3,864",714,"3,726.6","10,442",235,"9,955.0","31,626",17,.,.,.,"15,224.2","45,932",966
2015,19490,United Electric Coop Service Inc - (TX),A,Bundled,O,TX,Cooperative,ERCO,"97,762.7","1,120,612","67,643","38,702.7","489,984","12,159","31,711.5","550,438",68,.,.,.,"168,176.9","2,161,034","79,870"
2015,19493,Union County Electric Coop Inc,A,Bundled,O,SD,Cooperative,SWPP,"2,579.0","22,361","1,270",553.0,"5,030",86,353.0,875,224,.,.,.,"3,485.0","28,266","1,580"
2015,19497,United Illuminating Co,A,Bundled,O,CT,Investor Owned,ISNE,"312,415.0","1,285,558","175,205","96,390.0","506,452","13,994","6,073.0","32,875",326,0.0,0,0,"414,878.0","1,824,885","189,525"
2015,19497,United Illuminating Co,C,Delivery,O,CT,Investor Owned,ISNE,"123,483.0","938,051","112,689","168,021.0","2,210,232","16,466","32,105.0","451,603",785,"1,915.0","25,464",1,"325,524.0","3,625,350","129,941"
2015,19499,"United Power, Inc",A,Bundled,O,CO,Cooperative,WACM,"86,062.0","696,114","66,378","59,786.0","561,237","9,561","61,139.0","707,848",690,0.0,0,0,"206,987.0","1,965,199","76,629"
2015,19501,"Union Rural Electric Coop, Inc",A,Bundled,O,OH,Cooperative,PJM,"17,482.2","128,892","8,792","7,979.8","72,324",330,"23,907.9","303,977",7,.,.,.,"49,369.9","505,193","9,129"
2015,19502,"United Electric Co-op, Inc - (ID)",A,Bundled,O,ID,Cooperative,BPAT,"5,793.0","87,793","4,275","3,549.0","62,633","1,004","6,325.0","128,883","1,078",.,.,.,"15,667.0","279,309","6,357"
2015,19545,"Black Hills Power, Inc. d/b/a",A,Bundled,O,MT,Investor Owned,WACM,7.0,82,12,24.0,229,23,"7,359.0","117,177",5,.,.,.,"7,390.0","117,488",40
2015,19545,"Black Hills Power, Inc. d/b/a",A,Bundled,O,SD,Investor Owned,WACM,"69,924.0","499,824","54,809","100,628.0","796,496","12,985","14,925.0","189,682",4,.,.,.,"185,477.0","1,486,002","67,798"
2015,19545,"Black Hills Power, Inc. d/b/a",A,Bundled,O,WY,Investor Owned,WACM,"2,729.0","21,921","2,085","3,485.0","27,666",602,"11,052.0","122,281",11,.,.,.,"17,266.0","171,868","2,698"
2015,19547,Hawaiian Electric Co Inc,A,Bundled,O,HI,Investor Owned,HECO,"455,848.4","1,626,917","268,842","551,843.4","2,221,359","33,264","628,553.0","2,905,807",393,.,.,.,"1,636,244.8","6,754,083","302,499"
2015,19558,Homer Electric Assn Inc,A,Bundled,O,AK,Cooperative,NA,"43,370.7","171,719","26,757","38,947.9","175,687","4,056","13,919.0","124,366",24,.,.,.,"96,237.6","471,772","30,837"
2015,19574,Upper Cumberland E M C,A,Bundled,O,TN,Cooperative,TVA,"65,441.0","611,437","41,305","35,651.0","323,412","7,456","7,426.0","98,422",8,0.0,0,0,"108,518.0","1,033,271","48,769"
2015,19578,Upper Peninsula Power Company,A,Bundled,O,MI,Investor Owned,MISO,"58,465.2","255,188","42,740","33,349.8","202,380","5,242","18,845.3","325,118",9,.,.,.,"110,660.3","782,686","47,991"
2015,19579,Upshur Rural Elec Coop Corp,A,Bundled,O,TX,Cooperative,SWPP,"63,584.0","614,574","39,788","17,951.0","183,630","5,462","7,085.0","94,291",16,.,.,.,"88,620.0","892,495","45,266"
2015,19581,Upson Elec Member Corp,A,Bundled,O,GA,Cooperative,SOCO,"12,217.0","109,837","8,291","1,784.0","14,574",785,333.0,"4,025",3,.,.,.,"14,334.0","128,436","9,079"
2015,19603,USBIA-Mission Valley Power,A,Bundled,O,MT,Federal,NWMT,"13,698.0","217,170","14,758","6,922.0","121,700","5,249","1,008.0","21,285","1,047",0.0,0,0,"21,628.0","360,155","21,054"
2015,19604,USBIA-San Carlos Project,A,Bundled,O,AZ,Federal,WALC,"14,779.0","111,685","10,872","14,227.0","146,979","1,884","5,467.0","60,274",5,.,.,.,"34,473.0","318,938","12,761"
2015,19667,Utilities Dist-Western IN REMC,A,Bundled,O,IN,Cooperative,MISO,"38,239.5","233,400","17,911","5,785.0","39,498","1,056","3,705.3","37,138",18,0.0,0,0,"47,729.8","310,036","18,985"
2015,19677,City of Valentine - (NE),A,Bundled,O,NE,Municipal,SWPP,"1,939.7","22,017","1,422","2,108.1","22,970",425,.,.,.,.,.,.,"4,047.8","44,987","1,847"
2015,19687,City of Valley City,A,Bundled,O,ND,Municipal,SWPP,"2,961.0","42,296","3,141","3,812.0","53,907",821,612.0,"7,179",1,0.0,0,0,"7,385.0","103,382","3,963"
2015,19728,"UNS Electric, Inc",A,Bundled,O,AZ,Investor Owned,TEPC,"87,828.0","846,204","82,823","63,665.0","604,079","11,366","14,907.0","177,755",14,.,.,.,"166,400.0","1,628,038","94,203"
2015,19784,Vera Irrigation District #15,A,Bundled,O,WA,Political Subdivision,BPAT,"9,402.0","138,303","9,928","5,836.0","83,392","1,103",.,.,.,.,.,.,"15,238.0","221,695","11,031"
2015,19785,Verdigris Valley Elec Coop Inc,A,Bundled,O,OK,Cooperative,AECI,"51,264.3","519,510","31,347","6,020.8","52,194","4,118","7,397.6","81,709",661,0.0,0,0,"64,682.7","653,413","36,126"
2015,19788,City of Vermillion - (SD),A,Bundled,O,SD,Municipal,SWPP,"3,321.9","30,180","4,072","2,904.6","34,759",526,.,.,.,.,.,.,"6,226.5","64,939","4,598"
2015,19790,Verendrye Electric Coop Inc,A,Bundled,O,ND,Cooperative,MISO,"20,586.6","213,340","14,004","13,993.1","152,572","1,928","12,931.5","202,792",70,0.0,0,0,"47,511.2","568,704","16,002"
2015,19791,"Vermont Electric Cooperative, Inc",A,Bundled,O,VT,Cooperative,ISNE,"42,452.7","220,210","34,297","20,655.2","126,536","4,402","10,728.4","99,244",12,0.0,0,0,"73,836.3","445,990","38,711"
2015,19798,City of Vernon,A,Bundled,O,CA,Municipal,CISO,31.9,268,56,"62,511.2","392,616","1,303","95,793.1","728,369",557,.,.,.,"158,336.2","1,121,253","1,916"
2015,19804,City of Vero Beach - (FL),A,Bundled,O,FL,Municipal,FMPP,"49,141.0","373,553","28,803","41,848.0","354,828","6,202","1,648.0","14,006",1,0.0,0,0,"92,637.0","742,387","35,006"
2015,19806,"Victoria Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"30,851.9","287,362","19,320","4,885.5","45,665","2,658","7,840.4","75,811",329,.,.,.,"43,577.8","408,838","22,307"
2015,19813,Vernon Electric Coop,A,Bundled,O,WI,Cooperative,MISO,"17,003.0","120,742","10,513","2,657.0","24,840",564,.,.,.,.,.,.,"19,660.0","145,582","11,077"
2015,19820,Victory Electric Coop Assn Inc,A,Bundled,O,KS,Cooperative,SWPP,"16,218.9","137,292","13,486","27,274.3","246,804","3,962","23,301.8","302,144","2,160",.,.,.,"66,795.0","686,240","19,608"
2015,19840,"Valley Electric Assn, Inc",A,Bundled,O,CA,Cooperative,NEVP,14.9,114,12,1.4,7,2,876.5,"9,154",30,0.0,0,0,892.8,"9,275",44
2015,19840,"Valley Electric Assn, Inc",A,Bundled,O,NV,Cooperative,NEVP,"32,401.8","262,944","18,729","19,898.6","214,146","2,324","2,082.6","21,537",196,0.0,0,0,"54,383.0","498,627","21,249"
2015,19856,City of Vineland - (NJ),A,Bundled,O,NJ,Municipal,PJM,"30,824.0","214,840","21,751","29,324.0","203,973","3,214","27,288.0","251,773",64,.,.,.,"87,436.0","670,586","25,029"
