Utility Characteristics,,,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
Data Year,Utility Number,Utility Name,Part,SERVICE_TYPE,"Data Type
O = Observed
I = Imputed",State,Ownership,BA_CODE,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count
2013,12462,Mid-Carolina Electric Coop Inc,A,Bundled,O,SC,Cooperative,SC,"80,801.3","670,706","46,022","27,797.0","249,463","6,824","2,991.3","35,446",8,.,.,.,"111,589.6","955,615","52,854"
2013,12463,"Mid-Yellowstone Elec Coop, Inc",A,Bundled,O,MT,Cooperative,WAUW,"2,224.6","14,501","1,033",509.2,"3,781",209,"1,381.9","9,286",734,0.0,0,0,"4,115.7","27,568","1,976"
2013,12470,Middle Tennessee E M C,A,Bundled,O,TN,Cooperative,TVA,"282,184.0","2,944,247","169,848","192,172.0","1,950,880","25,266","32,323.0","503,678",18,0.0,0,0,"506,679.0","5,398,805","195,132"
2013,12472,Middle Georgia El Member Corp,A,Bundled,O,GA,Cooperative,SOCO,"8,963.0","74,877","5,124","4,062.0","29,693","1,688","2,606.0","18,938","1,033",.,.,.,"15,631.0","123,508","7,845"
2013,12473,Town of Middleborough - (MA),A,Bundled,O,MA,Municipal,ISNE,"14,196.0","123,823","13,805","11,896.0","104,148","2,402","3,289.0","35,086",15,.,.,.,"29,381.0","263,057","16,222"
2013,12477,Town of Middleton,A,Bundled,O,MA,Municipal,ISNE,"5,167.0","38,002","3,054","3,371.0","22,432",528,"5,152.0","36,290",15,.,.,.,"13,690.0","96,724","3,597"
2013,12478,Town of Middletown - (DE),A,Bundled,O,DE,Municipal,PJM,"10,920.0","77,482","6,742",874.0,"5,768",524,"9,861.0","115,364",275,.,.,.,"21,655.0","198,614","7,541"
2013,12515,"Midwest Electric, Inc",A,Bundled,O,OH,Cooperative,PJM,"21,495.0","175,600","10,315","4,039.0","40,584",210,"2,404.0","27,921",5,0.0,0,0,"27,938.0","244,105","10,530"
2013,12524,Midwest Energy Inc,A,Bundled,O,KS,Cooperative,WR,"36,638.6","320,197","29,951","40,351.5","365,898","13,063","67,877.9","779,447","6,960",0.0,0,0,"144,868.0","1,465,542","49,974"
2013,12532,City of Milan,A,Bundled,O,TN,Municipal,TVA,"10,167.0","104,363","6,671","6,080.0","61,217","1,341","2,423.0","30,029",4,0.0,0,0,"18,670.0","195,609","8,016"
2013,12539,Midwest Electric Member Corp,A,Bundled,O,NE,Cooperative,WACM,"4,013.4","35,745","3,168","4,003.5","41,609","1,147","19,955.8","163,606","2,016",0.0,0,0,"27,972.7","240,960","6,331"
2013,12540,City of Milford - (DE),A,Bundled,O,DE,Municipal,PJM,"9,052.0","64,816","5,680","7,393.0","58,009","1,279","8,648.0","86,659",16,.,.,.,"25,093.0","209,484","6,975"
2013,12541,City of Milford - (IA),A,Bundled,O,IA,Municipal,WAUE,"1,413.0","15,277","1,217",612.0,"5,941",302,616.0,"8,753",30,.,.,.,"2,641.0","29,971","1,549"
2013,12546,Mille Lacs Energy Cooperative,A,Bundled,O,MN,Cooperative,MISO,"15,762.0","123,560","13,569","4,435.0","45,029","1,138","3,201.0","32,913",107,.,.,.,"23,398.0","201,502","14,814"
2013,12580,City of Miller - (SD),A,Bundled,O,SD,Municipal,WAUE,"1,043.0","13,464",785,942.0,"11,639",220,0.0,0,0,.,.,.,"1,985.0","25,103","1,005"
2013,12615,City of Milton-Freewater- (OR),A,Bundled,O,OR,Municipal,BPAT,"3,646.0","60,393","3,491",821.0,"14,397",493,"1,853.0","32,825",343,.,.,.,"6,320.0","107,615","4,327"
2013,12625,City of Minden - (LA),A,Bundled,O,LA,Municipal,MISO,"7,196.0","65,199","5,348","6,309.0","51,371","1,130","3,224.0","30,891",37,.,.,.,"16,729.0","147,461","6,515"
2013,12626,City of Minden - (NE),A,Bundled,O,NE,Municipal,NPPD,"1,948.9","15,222","1,313","1,379.5","13,261",246,.,.,.,.,.,.,"3,328.4","28,483","1,559"
2013,12642,Maquoketa Valley Rrl Elec Coop,A,Bundled,O,IA,Cooperative,MISO,"15,441.4","131,870","9,942","15,481.5","147,608","5,582",.,.,.,.,.,.,"30,922.9","279,478","15,524"
2013,12647,"ALLETE, Inc.",A,Bundled,O,MN,Investor Owned,MISO,"100,503.3","1,086,481","121,314","109,856.2","1,324,342","22,459","370,024.6","6,873,993",402,.,.,.,"580,384.1","9,284,816","144,175"
2013,12651,Minnesota Valley Electric Coop,A,Bundled,O,MN,Cooperative,MISO,"47,754.0","439,196","32,842","25,432.0","311,144","3,405",.,.,.,.,.,.,"73,186.0","750,340","36,247"
2013,12660,Village of Minster - (OH),A,Bundled,O,OH,Municipal,PJM,"1,329.0","14,662","1,224","1,016.0","10,989",153,"6,421.0","88,563",40,.,.,.,"8,766.0","114,214","1,417"
2013,12674,City of Mishawaka,A,Bundled,O,IN,Municipal,PJM,"16,260.2","185,913","23,506","29,510.6","409,809","3,707",.,.,.,.,.,.,"45,770.8","595,722","27,213"
2013,12681,Mississippi County Electric Co,A,Bundled,O,AR,Cooperative,MISO,"4,599.0","62,338","3,387","1,623.0","21,912",672,"149,785.0","3,248,169",671,.,.,.,"156,007.0","3,332,419","4,730"
2013,12685,Entergy Mississippi Inc,A,Bundled,O,MS,Investor Owned,MISO,"526,617.9","5,629,032","369,928","474,207.1","5,224,792","67,521","155,741.6","2,265,144","3,629",0.0,0,0,"1,156,566.6","13,118,968","441,078"
2013,12686,Mississippi Power Co,A,Bundled,O,MS,Investor Owned,SOCO,"271,301.0","2,087,704","152,608","303,217.0","2,905,087","33,317","317,194.0","4,738,714",481,0.0,0,0,"891,712.0","9,731,505","186,406"
2013,12692,"Missoula Electric Coop, Inc",A,Bundled,O,ID,Cooperative,BPAT,48.6,457,37,75.9,869,20,0.0,0,0,0.0,0,0,124.5,"1,326",57
2013,12692,"Missoula Electric Coop, Inc",A,Bundled,O,MT,Cooperative,BPAT,"14,168.2","152,409","12,555","3,504.0","40,959","1,291","1,410.0","20,173",277,0.0,0,0,"19,082.2","213,541","14,123"
2013,12698,KCP&L Greater Missouri Operations Co.,A,Bundled,O,MO,Investor Owned,MPS,"392,420.7","3,570,925","275,861","280,760.9","3,261,355","38,806","88,344.1","1,347,501",240,0.0,0,0,"761,525.7","8,179,781","314,907"
2013,12700,Missouri Rural Electric Coop,A,Bundled,O,MO,Cooperative,AECI,"6,534.0","64,118","4,721","2,955.0","32,628",526,"9,271.0","180,761",4,.,.,.,"18,760.0","277,507","5,251"
2013,12706,Mitchell Electric Member Corp,A,Bundled,O,GA,Cooperative,SOCO,"38,846.3","300,854","21,168","14,917.5","119,725","3,828",.,.,.,.,.,.,"53,763.8","420,579","24,996"
2013,12744,Modern Electric Water Company,A,Bundled,O,WA,Cooperative,AVA,"5,656.0","99,298","8,323","6,432.0","115,016","1,642",.,.,.,.,.,.,"12,088.0","214,314","9,965"
2013,12745,Modesto Irrigation District,A,Bundled,O,CA,Political Subdivision,CISO,"152,669.0","862,767","95,197","120,217.0","855,621","20,336","78,308.0","781,090",159,0.0,0,0,"351,194.0","2,499,478","115,692"
2013,12782,City of Monett - (MO),A,Bundled,O,MO,Municipal,EDE,"4,389.0","44,796","3,889","4,697.7","55,325",726,"9,692.0","117,184",41,.,.,.,"18,778.7","217,305","4,656"
2013,12789,City of Monmouth - (OR),A,Bundled,O,OR,Municipal,BPAT,"3,803.4","46,406","4,025",333.3,"4,055",218,"1,713.0","22,578",63,.,.,.,"5,849.7","73,039","4,306"
2013,12796,Monongahela Power Co,A,Bundled,O,WV,Investor Owned,PJM,"349,208.3","3,604,310","331,037","217,086.1","2,752,010","48,210","265,908.9","4,452,343","7,650",345.6,"3,982",1,"832,548.9","10,812,645","386,898"
2013,12800,City of Monroe - (GA),A,Bundled,O,GA,Municipal,SOCO,"7,196.0","68,679","5,250","7,635.0","67,528",866,611.0,"8,221",1,.,.,.,"15,442.0","144,428","6,117"
2013,12801,City of Monroe - (NC),A,Bundled,O,NC,Municipal,DUK,"12,588.9","99,184","8,453","17,634.6","157,964","1,898","23,010.0","379,512",124,.,.,.,"53,233.5","636,660","10,475"
2013,12803,"Monroe County Elec Coop, Inc",A,Bundled,O,IL,Cooperative,MISO,"13,341.0","101,758","7,041","1,335.0","11,548",120,67.0,204,25,.,.,.,"14,743.0","113,510","7,186"
2013,12825,NorthWestern Energy LLC - (MT),A,Bundled,O,MT,Investor Owned,NWMT,"269,816.2","2,409,714","276,171","329,804.3","3,095,129","66,070","39,351.3","459,652","1,555",.,.,.,"638,971.8","5,964,495","343,796"
2013,12825,NorthWestern Energy LLC - (MT),A,Bundled,O,WY,Investor Owned,NWMT,178.2,"1,582",178,"3,552.6","23,896",325,.,.,.,.,.,.,"3,730.8","25,478",503
2013,12825,NorthWestern Energy LLC - (MT),C,Delivery,O,MT,Investor Owned,NWMT,1.0,23,4,"3,230.1","137,098",407,"12,456.1","2,559,964",38,.,.,.,"15,687.2","2,697,085",449
2013,12839,City of Montezuma - (IA),A,Bundled,O,IA,Municipal,MISO,732.7,"7,061",688,941.9,"9,510",187,987.4,"13,445",1,.,.,.,"2,662.0","30,016",876
2013,12860,Morgan County Rural Elec Assn,A,Bundled,O,CO,Cooperative,WACM,"8,097.0","59,619","4,785","8,614.0","83,552","1,419","8,813.0","67,366","1,490",.,.,.,"25,524.0","210,537","7,694"
2013,12866,Moon Lake Electric Assn Inc,A,Bundled,O,CO,Cooperative,WACM,"1,125.8","17,629","1,603","2,187.6","29,970",754,"30,217.8","483,053",12,.,.,.,"33,531.2","530,652","2,369"
2013,12866,Moon Lake Electric Assn Inc,A,Bundled,O,UT,Cooperative,WACM,"9,351.7","148,429","12,231","21,856.6","311,904","4,046","3,559.3","54,577",8,.,.,.,"34,767.6","514,910","16,285"
2013,12894,City of Moorhead - (MN),A,Bundled,O,MN,Municipal,WAUE,"16,003.7","171,860","15,208","4,009.3","37,578","1,775","16,529.5","232,966",202,.,.,.,"36,542.5","442,404","17,185"
2013,12897,Moose Lake Water & Light Comm,A,Bundled,O,MN,Municipal,MISO,544.0,"6,672",768,"2,838.0","27,513",295,.,.,.,.,.,.,"3,382.0","34,185","1,063"
2013,12899,Mor-Gran-Sou Electric Coop Inc,A,Bundled,O,ND,Cooperative,WAUE,"12,202.4","86,345","6,884","7,360.1","60,056","1,015",732.8,"8,989",1,.,.,.,"20,295.3","155,390","7,900"
2013,12900,City of Mora - (MN),A,Bundled,O,MN,Municipal,MISO,"1,202.0","11,415","1,552","1,829.0","20,440",264,"1,917.0","24,549",5,0.0,0,0,"4,948.0","56,404","1,821"
2013,12901,Mora-San Miguel Elec Coop,A,Bundled,O,NM,Cooperative,PNM,"9,173.5","56,304","10,574","1,834.3","12,931",279,255.8,"2,129",1,.,.,.,"11,263.6","71,364","10,854"
2013,12915,Moreau-Grand Electric Coop Inc,A,Bundled,O,SD,Cooperative,WAUE,"7,462.0","60,530","5,969","3,598.0","39,296",822,.,.,.,.,.,.,"11,060.0","99,826","6,791"
2013,12919,Morenci Water and Electric,A,Bundled,O,AZ,Investor Owned,WALC,"1,479.4","16,553","2,203","1,380.0","16,965",293,"77,394.4","1,769,950",2,0.0,0,0,"80,253.8","1,803,468","2,498"
2013,12927,Morgan City - (LA),A,Bundled,O,LA,Municipal,MISO,"7,089.0","74,126","5,010","9,037.0","100,352","1,297",.,.,.,.,.,.,"16,126.0","174,478","6,307"
2013,12929,South Central Indiana REMC,A,Bundled,O,IN,Cooperative,MISO,"61,298.1","451,094","33,220","5,284.8","51,765",316,"2,870.5","33,153",6,.,.,.,"69,453.4","536,012","33,542"
2013,12944,City of Morganton - (NC),A,Bundled,O,NC,Municipal,DUK,"8,897.0","69,194","6,453","11,622.0","113,187","1,693","12,376.0","173,774",38,.,.,.,"32,895.0","356,155","8,184"
2013,12988,City of Morristown - (TN),A,Bundled,O,TN,Municipal,TVA,"16,222.0","162,209","11,728","29,092.0","306,355","2,647","27,213.0","415,589",27,0.0,0,0,"72,527.0","884,153","14,402"
2013,12989,Village of Morrisville - (VT),A,Bundled,O,VT,Municipal,ISNE,"3,303.0","20,906","3,355","2,752.0","16,861",585,987.0,"6,897",3,.,.,.,"7,042.0","44,664","3,943"
2013,12990,Consolidated Electric Coop Inc,A,Bundled,O,OH,Cooperative,PJM,"28,079.0","236,805","14,365","5,570.0","42,722","2,136","7,664.0","83,223",13,.,.,.,"41,313.0","362,750","16,514"
2013,13026,City of Moultrie - (GA),A,Bundled,O,GA,Municipal,SOCO,"10,008.1","78,134","5,710","9,158.1","81,260",944,"2,006.3","23,736",11,.,.,.,"21,172.5","183,130","6,665"
2013,13027,"Mountain Electric Coop, Inc",A,Bundled,O,NC,Cooperative,TVA,"15,328.0","152,439","12,479","7,788.0","71,294","2,641","5,683.0","101,645",3,.,.,.,"28,799.0","325,378","15,123"
2013,13027,"Mountain Electric Coop, Inc",A,Bundled,O,TN,Cooperative,TVA,"17,125.0","167,411","15,431","10,717.0","98,389","2,909",0.0,0,0,.,.,.,"27,842.0","265,800","18,340"
2013,13029,City of Moundridge - (KS),A,Bundled,O,KS,Municipal,WR,824.3,"8,062",782,315.4,"2,856",107,"1,341.2","17,610",30,.,.,.,"2,480.9","28,528",919
2013,13032,Mt Carmel Public Utility Co,A,Bundled,O,IL,Investor Owned,MISO,"6,387.0","49,509","4,440","2,086.4","15,829",820,"3,374.9","30,513",100,0.0,0,0,"11,848.3","95,851","5,360"
2013,13036,Village of Mt. Horeb - (WI),A,Bundled,O,WI,Municipal,MISO,"3,198.8","27,395","3,173","2,889.5","25,188",508,0.0,0,0,0.0,0,0,"6,088.3","52,583","3,681"
2013,13038,City of Mt Pleasant - (IA),A,Bundled,O,IA,Municipal,MISO,"3,400.0","25,485","3,232","5,166.0","45,491",785,.,.,.,.,.,.,"8,566.0","70,976","4,017"
2013,13039,City of Mt Pleasant - (TN),A,Bundled,O,TN,Municipal,TVA,"5,272.0","47,150","3,141","3,969.0","33,966",736,"2,645.0","33,499",4,0.0,0,0,"11,886.0","114,615","3,881"
2013,13040,City of Mount Vernon - (MO),A,Bundled,O,MO,Municipal,EDE,"1,869.0","18,452","1,890","2,336.0","23,841",319,"2,148.0","24,324",13,.,.,.,"6,353.0","66,617","2,222"
2013,13050,"Mountain Parks Electric, Inc",A,Bundled,O,CO,Cooperative,WACM,"19,390.0","141,693","16,490","12,974.0","133,725","3,213","2,595.0","29,030",14,.,.,.,"34,959.0","304,448","19,717"
2013,13058,"Mountain View Elec Assn, Inc",A,Bundled,O,CO,Cooperative,WACM,"65,216.2","475,054","42,868","18,826.5","174,572","3,609","9,476.5","114,895",15,.,.,.,"93,519.2","764,521","46,492"
2013,13073,"Mt Wheeler Power, Inc",A,Bundled,O,NV,Cooperative,SPPC,"5,413.8","78,456","5,003","2,913.3","36,806","1,609","24,739.5","414,228",419,0.0,0,0,"33,066.6","529,490","7,031"
2013,13073,"Mt Wheeler Power, Inc",A,Bundled,O,UT,Cooperative,SPPC,160.1,"2,093",209,170.6,"2,080",119,411.8,"6,851",47,0.0,0,0,742.5,"11,024",375
2013,13095,City of Mulvane - (KS),A,Bundled,O,KS,Municipal,WR,"2,664.0","24,404","2,291","1,561.0","14,867",346,0.0,0,0,0.0,0,0,"4,225.0","39,271","2,637"
2013,13119,City of Murfreesboro,A,Bundled,O,TN,Municipal,TVA,"68,289.0","684,488","47,858","71,658.0","748,067","6,698","13,168.0","197,624",9,0.0,0,0,"153,115.0","1,630,179","54,565"
2013,13137,City of Murray - (UT),A,Bundled,O,UT,Municipal,PACE,"11,023.7","119,606","14,400","20,830.1","250,917","3,147","2,651.3","42,533",1,.,.,.,"34,505.1","413,056","17,548"
2013,13138,City of Murray - (KY),A,Bundled,O,KY,Municipal,TVA,"7,245.0","69,388","6,234","14,259.0","154,789","1,617","4,535.0","71,282",3,0.0,0,0,"26,039.0","295,459","7,854"
2013,13143,Board of Water Electric & Communications,A,Bundled,O,IA,Municipal,MISO,"9,858.1","105,275","9,731","10,761.3","160,821","1,545","27,697.4","569,122",12,.,.,.,"48,316.8","835,218","11,288"
2013,13144,City of Muscle Shoals,A,Bundled,O,AL,Municipal,TVA,"9,064.0","95,072","6,009","12,347.0","120,225","1,529","5,225.0","78,768",5,0.0,0,0,"26,636.0","294,065","7,543"
2013,13145,Village of Muscoda - (WI),A,Bundled,O,WI,Municipal,MISO,760.9,"7,147",887,994.8,"9,451",206,"2,824.7","36,490",2,0.0,0,0,"4,580.4","53,088","1,095"
2013,13196,Northern Plains Electric Coop,A,Bundled,O,ND,Cooperative,MISO,"20,934.0","236,262","9,920","6,728.0","75,306","1,324","6,729.0","93,016",145,0.0,0,0,"34,391.0","404,584","11,389"
2013,13206,Nantucket Electric Co,A,Bundled,O,MA,Investor Owned,ISNE,"14,984.1","99,801","11,239","4,127.2","27,940","1,314",60.6,489,3,.,.,.,"19,171.9","128,230","12,556"
2013,13206,Nantucket Electric Co,C,Delivery,O,MA,Investor Owned,ISNE,122.1,"1,546",148,"1,470.5","20,994",196,24.5,443,1,.,.,.,"1,617.1","22,983",345
2013,13208,City of Naperville - (IL),A,Bundled,O,IL,Municipal,PJM,"56,233.6","526,181","51,758","57,366.6","600,942","6,108","18,156.0","234,630",10,.,.,.,"131,756.2","1,361,753","57,876"
2013,13209,City of Napoleon - (OH),A,Bundled,O,OH,Municipal,PJM,"5,300.7","48,359","5,115","3,878.6","33,671",737,"6,399.0","71,859",34,0.0,0,0,"15,578.3","153,889","5,886"
2013,13214,The Narragansett Electric Co,A,Bundled,O,RI,Investor Owned,ISNE,"461,690.5","3,048,123","423,574","236,841.0","1,796,626","47,353","28,830.8","228,638","1,477",.,.,.,"727,362.3","5,073,387","472,404"
2013,13214,The Narragansett Electric Co,C,Delivery,O,RI,Investor Owned,ISNE,"6,080.7","79,970","9,185","100,522.4","1,860,083","9,977","28,181.2","672,487",374,"1,815.3","26,424",1,"136,599.6","2,638,964","19,537"
2013,13216,Nashville Electric Service,A,Bundled,O,TN,Municipal,TVA,"484,025.0","4,668,568","326,508","592,167.0","6,044,539","41,687","66,596.0","990,631",51,0.0,0,0,"1,142,788.0","11,703,738","368,246"
2013,13227,Natchez Trace Elec Power Assn,A,Bundled,O,MS,Cooperative,TVA,"18,673.0","181,444","12,440","11,699.0","102,663","3,373","2,964.0","32,421",4,0.0,0,0,"33,336.0","316,528","15,817"
2013,13228,City of Natchitoches,A,Bundled,O,LA,Municipal,MISO,"10,010.4","92,648","7,397","12,205.2","107,415","1,190","5,533.7","80,611",5,0.0,0,0,"27,749.3","280,674","8,592"
2013,13233,City of Neligh - (NE),A,Bundled,O,NE,Municipal,NPPD,983.0,"10,181",861,822.0,"10,414",273,.,.,.,.,.,.,"1,805.0","20,595","1,134"
2013,13292,Norris Electric Coop,A,Bundled,O,IL,Cooperative,MISO,"29,202.6","257,381","17,370","2,808.9","25,691","1,605","6,966.6","72,520",423,.,.,.,"38,978.1","355,592","19,398"
2013,13314,Navajo Tribal Utility Authority,A,Bundled,O,AZ,State,PACE,"15,599.0","157,452","28,422","23,033.0","193,685","3,342","15,709.0","180,993",3,.,.,.,"54,341.0","532,130","31,767"
2013,13314,Navajo Tribal Utility Authority,A,Bundled,O,NM,State,PACE,"4,529.0","46,496","8,117","7,190.0","64,738",807,576.0,"3,000",150,.,.,.,"12,295.0","114,234","9,074"
2013,13314,Navajo Tribal Utility Authority,A,Bundled,O,UT,State,PACE,411.0,"4,245",641,742.0,"6,507",86,.,.,.,.,.,.,"1,153.0","10,752",727
2013,13318,"Navopache Electric Coop, Inc",A,Bundled,O,AZ,Cooperative,PNM,"31,879.0","227,030","34,975","16,216.7","138,240","3,615","2,481.6","24,370",95,.,.,.,"50,577.3","389,640","38,685"
2013,13318,"Navopache Electric Coop, Inc",A,Bundled,O,NM,Cooperative,PNM,"1,002.6","6,776","1,340",451.2,"3,310",215,8.1,62,1,.,.,.,"1,461.9","10,148","1,556"
2013,13332,"Navarro County Elec Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"23,376.0","225,312","14,055","3,290.0","33,170","1,184","18,572.0","402,131",10,.,.,.,"45,238.0","660,613","15,249"
2013,13334,City of Nebraska City,A,Bundled,O,NE,Municipal,OPPD,"5,754.0","54,600","4,744","3,288.0","30,128",900,"6,135.0","69,122",32,.,.,.,"15,177.0","153,850","5,676"
2013,13337,Nebraska Public Power District,A,Bundled,O,NE,Political Subdivision,NPPD,"105,197.0","845,775","69,457","107,615.0","1,109,885","18,013","78,282.0","1,261,153",835,.,.,.,"291,094.0","3,216,813","88,305"
2013,13337,Nebraska Public Power District,A,Bundled,O,SD,Political Subdivision,NPPD,"1,676.0","17,103","1,074","1,469.0","19,406",225,.,.,.,.,.,.,"3,145.0","36,509","1,299"
2013,13352,City of Negaunee,A,Bundled,O,MI,Municipal,MISO,"1,848.0","11,641","2,015","1,326.0","11,396",240,0.0,0,0,0.0,0,0,"3,174.0","23,037","2,255"
2013,13374,"Constellation NewEnergy, Inc",B,Energy,O,CA,Retail Power Marketer,CISO,0.0,0,0,"192,787.0","3,186,395",316,"138,433.0","2,375,083",41,0.0,0,0,"331,220.0","5,561,478",357
2013,13374,"Constellation NewEnergy, Inc",B,Energy,O,CT,Retail Power Marketer,ISNE,0.0,0,0,"125,966.0","1,599,037","1,235","66,902.0","872,190",392,722.0,"9,619",2,"193,590.0","2,480,846","1,629"
2013,13374,"Constellation NewEnergy, Inc",B,Energy,O,DC,Retail Power Marketer,PJM,"3,596.0","39,514","4,254","291,245.0","3,611,363",546,427.0,"6,403",1,0.0,0,0,"295,268.0","3,657,280","4,801"
2013,13374,"Constellation NewEnergy, Inc",B,Energy,O,DE,Retail Power Marketer,PJM,0.0,0,0,"32,857.0","443,918",117,"10,880.0","143,351",20,0.0,0,0,"43,737.0","587,269",137
2013,13374,"Constellation NewEnergy, Inc",B,Energy,O,IL,Retail Power Marketer,PJM,"47,792.0","869,767","94,650","668,487.0","12,641,305","4,545","254,849.0","5,509,689",716,"29,072.0","708,539",3,"1,000,200.0","19,729,300","99,914"
2013,13374,"Constellation NewEnergy, Inc",B,Energy,O,MA,Retail Power Marketer,ISNE,0.0,0,0,"215,474.0","2,819,962","1,383","86,207.0","1,166,339",279,303.0,"4,880",1,"301,984.0","3,991,181","1,663"
2013,13374,"Constellation NewEnergy, Inc",B,Energy,O,MD,Retail Power Marketer,PJM,0.0,0,0,"296,631.0","3,692,011","1,920","66,107.0","857,925",83,"12,539.0","145,114",2,"375,277.0","4,695,050","2,005"
2013,13374,"Constellation NewEnergy, Inc",B,Energy,O,ME,Retail Power Marketer,ISNE,0.0,0,0,"48,485.0","693,049",458,"27,093.0","467,354",40,0.0,0,0,"75,578.0","1,160,403",498
2013,13374,"Constellation NewEnergy, Inc",B,Energy,O,MI,Retail Power Marketer,MISO,0.0,0,0,"67,800.0","1,207,575",280,"30,991.0","578,724",103,0.0,0,0,"98,791.0","1,786,299",383
2013,13374,"Constellation NewEnergy, Inc",B,Energy,O,NH,Retail Power Marketer,ISNE,0.0,0,0,"40,263.0","577,347",246,"26,032.0","401,359",54,0.0,0,0,"66,295.0","978,706",300
2013,13374,"Constellation NewEnergy, Inc",B,Energy,O,NJ,Retail Power Marketer,PJM,"19,800.0","183,554","22,695","283,796.0","3,460,337","1,170","52,619.0","680,584",76,"1,828.0","21,647",1,"358,043.0","4,346,122","23,942"
2013,13374,"Constellation NewEnergy, Inc",B,Energy,O,NY,Retail Power Marketer,NYIS,0.0,0,0,"264,284.0","3,848,882",742,"72,909.0","1,333,762",82,"6,358.0","81,897",2,"343,551.0","5,264,541",826
2013,13374,"Constellation NewEnergy, Inc",B,Energy,O,OH,Retail Power Marketer,PJM,"6,267.0","107,364","11,983","107,696.0","2,224,705",806,"97,503.0","2,235,783",100,"1,726.0","40,555",1,"213,192.0","4,608,407","12,890"
2013,13374,"Constellation NewEnergy, Inc",B,Energy,O,OR,Retail Power Marketer,PACW,.,.,.,0.0,0,0,.,.,.,.,.,.,0.0,0,0
2013,13374,"Constellation NewEnergy, Inc",B,Energy,O,PA,Retail Power Marketer,PJM,"13,452.0","157,301","14,897","720,081.0","10,731,000","3,173","108,856.0","1,807,009",167,"15,552.0","225,509",4,"857,941.0","12,920,819","18,241"
2013,13374,"Constellation NewEnergy, Inc",B,Energy,O,RI,Retail Power Marketer,ISNE,0.0,0,0,"23,562.0","329,321",228,"12,207.0","170,467",30,0.0,0,0,"35,769.0","499,788",258
2013,13374,"Constellation NewEnergy, Inc",D,Bundled,O,TX,Retail Power Marketer,ERCO,0.0,0,0,"333,965.0","5,508,995","1,620","160,188.0","3,128,395",402,0.0,0,0,"494,153.0","8,637,390","2,022"
2013,13380,City of Neodesha - (KS),A,Bundled,O,KS,Municipal,WR,"1,205.0","11,900","1,262",385.0,"3,815",275,"2,161.4","22,221",89,.,.,.,"3,751.4","37,936","1,626"
2013,13386,"Nemaha-Marshall E C A, Inc",A,Bundled,O,KS,Cooperative,WR,"4,714.6","37,615","3,082","1,025.6","7,636",257,7.2,26,10,.,.,.,"5,747.4","45,277","3,349"
2013,13407,Nevada Power Co,A,Bundled,O,NV,Investor Owned,NEVP,"1,099,714.0","9,012,407","757,698","422,050.0","4,576,328","102,970","585,046.0","7,587,394","1,608",701.0,"8,276",1,"2,107,511.0","21,184,405","862,277"
2013,13407,Nevada Power Co,C,Delivery,O,NV,Investor Owned,NEVP,.,.,.,"2,733.0","378,436",5,.,.,.,.,.,.,"2,733.0","378,436",5
2013,13412,City of New Albany - (MS),A,Bundled,O,MS,Municipal,TVA,"11,130.0","115,746","7,871","10,940.0","106,599","2,753","6,483.0","107,750",4,0.0,0,0,"28,553.0","330,095","10,628"
2013,13416,City of New Bern - (NC),A,Bundled,O,NC,Municipal,CPLE,"30,217.0","229,503","18,490","25,506.0","190,332","3,325","2,003.0","23,802",7,.,.,.,"57,726.0","443,637","21,822"
2013,13418,City of New Braunfels - (TX),A,Bundled,O,TX,Municipal,ERCO,"32,036.8","418,758","27,041","25,590.7","375,791","5,214","28,442.0","545,048",14,.,.,.,"86,069.5","1,339,597","32,269"
2013,13424,New Castle Municipal Serv Comm,A,Bundled,O,DE,Municipal,PJM,"2,849.0","21,341","2,344","6,588.0","57,144",328,.,.,.,.,.,.,"9,437.0","78,485","2,672"
2013,13437,City of Newbern,A,Bundled,O,TN,Municipal,TVA,"1,842.0","20,418","1,426","1,643.0","16,976",329,"5,705.0","80,807",4,0.0,0,0,"9,190.0","118,201","1,759"
2013,13438,Village of New Glarus - (WI),A,Bundled,O,WI,Municipal,MISO,"1,005.6","7,821",999,"1,707.0","16,153",193,0.0,0,0,0.0,0,0,"2,712.6","23,974","1,192"
2013,13441,New Hampshire Elec Coop Inc,A,Bundled,O,NH,Cooperative,ISNE,"79,858.0","462,130","68,447","25,782.0","164,257","9,428","3,440.0","30,742",5,0.0,0,0,"109,080.0","657,129","77,880"
2013,13441,New Hampshire Elec Coop Inc,C,Delivery,O,NH,Cooperative,ISNE,221.0,"2,334",243,"5,610.0","78,253",930,"1,759.0","29,167",5,0.0,0,0,"7,590.0","109,754","1,178"
2013,13444,City of New Hampton - (IA),A,Bundled,O,IA,Municipal,MISO,"1,167.0","14,552","1,691","1,099.0","13,236",800,"1,835.0","27,260",23,.,.,.,"4,101.0","55,048","2,514"
